,Job tenure,Age,Car price,Funding amount,Down payment,Loan duration,Monthly payment,Credit event,Default (y)
4083,1,46,11194,11194,0,36,0.1272166538164996,0,0
4084,29,46,16809,16939,0,72,0.09317073170731707,0,0
4085,33,49,19630,13532,1,24,0.07051691129546905,0,0
4086,5,70,15740,11004,0,60,0.1279220779220779,0,0
4087,1,26,15300,17038,0,48,0.1436198611852643,0,0
4088,0,35,23090,25138,0,72,0.1558018252933507,0,0
4089,6,49,24000,23000,0,60,0.1511335012594459,0,0
4090,10,39,12950,9950,0,60,0.08116883116883117,0,0
4091,5,29,5500,5500,0,36,0.108,1,0
4092,1,25,13210,11900,0,60,0.1010479041916168,0,0
4093,5,30,13990,16528,0,84,0.08608205953338696,0,1
4094,0,27,13550,14796,0,72,0.0801583374567046,0,0
4095,2,19,22990,26120,0,84,0.2453333333333333,0,1
4096,16,43,4990,4316,0,48,0.1174418604651163,0,0
4097,21,61,5500,5500,0,24,0.0744047619047619,0,0
4098,1,41,12500,13965,0,96,0.06865912762520193,0,1
4099,1,47,6100,6572,0,36,0.1599366587490103,0,1
4100,1,39,1600,1600,0,24,0.04922644163150492,0,0
4101,9,48,9130,3990,1,36,0.2681818181818182,0,0
4102,14,78,12100,12100,0,48,0.1853333333333333,0,1
4103,9,50,4490,4490,0,48,0.1144444444444444,0,0
4104,3,32,13000,3000,1,24,0.08176100628930817,0,0
4105,5,30,16900,12148,0,36,0.176056338028169,0,0
4106,9,42,11990,14238,0,84,0.1121387283236994,0,1
4107,19,84,7000,7216,0,36,0.1167567567567568,0,0
4108,24,79,4500,2500,0,24,0.08011869436201781,0,1
4109,1,57,12500,13194,0,48,0.08222222222222222,0,1
4110,0,58,8100,8567,0,60,0.08758620689655172,0,0
4111,0,29,11290,12084,0,48,0.07979002624671916,0,0
4112,2,26,7750,8829,0,60,0.1314741035856574,0,0
4113,4,57,5012,5282,0,48,0.1081818181818182,0,0
4114,11,33,21990,8590,1,36,0.1285,0,0
4115,10,39,12180,7000,0,48,0.05794947994056464,0,0
4116,21,53,10300,10300,0,60,0.0776,0,0
4117,0,20,9400,8400,0,72,0.1190909090909091,0,1
4118,23,58,18142,18142,0,72,0.12,1,0
4119,0,37,25400,28502,0,96,0.1948968512486428,0,1
4120,20,58,20990,17390,0,84,0.0926923076923077,0,0
4121,3,23,23000,23000,0,60,0.0975,0,1
4122,1,48,11440,10181,0,72,0.1158620689655172,0,0
4123,2,23,28101,28101,0,72,0.1941176470588235,0,0
4124,0,25,6850,6850,0,48,0.0888235294117647,0,0
4125,22,63,16650,15804,0,60,0.1088235294117647,0,0
4126,14,52,9400,9400,0,24,0.08095238095238096,0,0
4127,9,77,19990,19990,0,72,0.1114808652246256,0,1
4128,19,38,5890,6400,0,60,0.06599552572706935,0,0
4129,24,51,4100,3500,0,48,0.04444444444444445,0,0
4130,0,26,10750,13021,0,96,0.1172413793103448,0,1
4131,0,31,25480,27648,0,60,0.134453781512605,0,0
4132,21,56,11450,11667,0,60,0.08788501026694046,0,0
4133,42,59,20975,15000,0,72,0.1139795421334632,0,0
4134,0,19,9190,9581,0,60,0.1014814814814815,0,1
4135,9,48,7300,5759,0,60,0.255421686746988,0,0
4136,28,49,7133,7266,0,24,0.1232558139534884,0,0
4137,2,65,11494,2819,1,24,0.05454545454545454,0,0
4138,1,21,13950,14827,0,60,0.1212121212121212,0,1
4139,7,45,6479,7259,0,48,0.09737609329446065,0,0
4140,3,32,10900,10900,0,48,0.08434343434343435,0,0
4141,19,40,13000,11500,0,96,0.04308176100628931,0,0
4142,14,32,9200,9200,0,72,0.06651053864168618,0,0
4143,10,34,6500,4957,0,72,0.03727272727272727,0,0
4144,29,59,27900,10878,1,36,0.09404761904761905,0,0
4145,21,67,8681,8681,0,36,0.1706666666666667,0,0
4146,8,53,13949,15011,0,84,0.1202346041055719,0,0
4147,21,54,4750,4750,0,24,0.103,0,0
4148,0,44,11140,11140,0,60,0.09740259740259741,0,0
4149,0,49,16450,16450,0,60,0.155,0,0
4150,9,50,27789,27789,0,72,0.1068,0,0
4151,0,23,6990,6893,0,72,0.05703703703703704,0,1
4152,4,37,18900,15628,0,60,0.1344,0,0
4153,27,54,11790,11790,0,72,0.09125,0,0
4154,0,31,17303,17303,0,72,0.1301605504587156,0,1
4155,1,31,5150,5549,0,36,0.1590697674418605,0,1
4156,17,78,12500,13014,0,48,0.09320388349514563,0,0
4157,6,36,15885,14949,0,60,0.1047120418848168,0,1
4158,2,26,12690,12569,0,60,0.1255555555555556,0,0
4159,0,39,5500,5886,0,24,0.06521739130434782,0,0
4160,7,34,15780,16998,0,72,0.1048522030117122,0,0
4161,8,49,17600,3858,1,36,0.03254437869822485,0,0
4162,0,21,7090,6579,0,48,0.1339130434782609,0,0
4163,7,54,8100,8716,0,48,0.1528,0,0
4164,0,29,13696,13855,0,60,0.07413719642096293,0,0
4165,7,43,8950,7604,0,72,0.0612565445026178,0,0
4166,4,47,10400,5000,1,36,0.1225,0,0
4167,31,56,13450,10798,0,60,0.1007792207792208,0,0
4168,12,29,28900,27937,0,36,0.08999280057595392,0,0
4169,1,50,14500,10887,0,60,0.04530874097834803,0,0
4170,3,51,13807,12076,0,36,0.2489655172413793,0,1
4171,25,52,20489,15000,1,60,0.05714285714285714,0,0
4172,2,20,13195,16129,0,60,0.2018181818181818,0,1
4173,0,26,16985,18290,0,48,0.3107692307692307,0,0
4174,3,66,9873,2873,1,12,0.1689655172413793,0,0
4175,16,61,16568,16568,0,72,0.0692,0,0
4176,18,46,12500,9653,0,48,0.03865979381443299,0,1
4177,1,37,7250,2845,1,48,0.032,0,0
4178,0,24,4900,3423,0,24,0.125,0,0
4179,24,44,9000,9834,0,72,0.07891949152542373,0,0
4180,7,30,9070,9638,0,96,0.06228571428571428,0,0
4181,4,53,11400,8915,0,60,0.05076923076923077,0,0
4182,2,56,8800,8800,0,24,0.1414814814814815,0,0
4183,17,52,9000,10650,0,84,0.07777777777777778,0,0
4184,1,28,24790,23504,0,60,0.1556756756756757,0,1
4185,27,48,4919,5510,0,48,0.0605,0,0
4186,20,56,4000,4000,0,36,0.08571428571428572,0,0
4187,8,53,8212,8730,0,24,0.2617403314917127,0,0
4188,18,63,8990,4400,1,48,0.07071428571428572,0,0
4189,17,77,19500,16500,0,60,0.1097142857142857,0,0
4190,14,74,7980,7278,0,48,0.06662395900064061,0,0
4191,26,57,14670,17804,0,72,0.1437837837837838,0,0
4192,3,36,5990,6872,0,48,0.07990735379270411,0,0
4193,0,22,13950,15986,0,60,0.1647139903514817,0,0
4194,20,53,5990,6949,0,72,0.0525,0,1
4195,0,36,14990,14580,0,72,0.1146112600536193,0,0
4196,27,51,9690,9690,0,48,0.106951871657754,0,0
4197,0,41,16090,8590,0,36,0.1245161290322581,0,0
4198,1,25,20000,20000,0,72,0.1111111111111111,0,1
4199,2,34,10200,11068,0,60,0.1365591397849462,0,0
4200,37,56,13900,14765,0,60,0.09283154121863799,0,0
4201,5,25,14690,14152,0,72,0.1278571428571429,0,0
4202,2,21,8600,9583,0,48,0.07272727272727272,0,0
4203,21,82,13900,5900,1,48,0.1146551724137931,0,0
4204,4,52,11990,11870,0,48,0.1516666666666667,0,0
4205,2,32,7600,7600,0,60,0.0572,0,1
4206,21,40,14490,10738,0,48,0.06526104417670683,0,0
4207,44,63,9900,8900,0,60,0.09933333333333333,0,0
4208,7,35,27095,26614,0,72,0.1497297297297297,0,0
4209,0,26,6700,3433,0,36,0.1,0,0
4210,3,23,14990,16451,0,72,0.1484615384615385,0,0
4211,20,42,29780,29780,0,36,0.1367983367983368,0,0
4212,0,59,15750,13905,0,72,0.1758333333333333,0,0
4213,2,64,10250,9109,1,72,0.044375,0,0
4214,53,76,10830,4800,1,72,0.04411764705882353,0,0
4215,7,44,6200,6315,0,60,0.0595,0,0
4216,9,37,10890,9178,0,48,0.03496260219168551,0,0
4217,6,28,22368,19483,0,60,0.1538461538461539,0,0
4218,35,54,11000,5364,0,36,0.05873493975903615,0,0
4219,19,74,15900,16791,0,72,0.1081186572989852,0,1
4220,31,59,16400,11923,0,48,0.08245445829338446,0,0
4221,5,25,21990,22105,0,60,0.1297297297297297,0,0
4222,1,24,17970,21228,0,72,0.1375485302273988,0,1
4223,1,30,13770,16533,0,96,0.134,0,0
4224,2,68,10408,10408,0,59,0.1752941176470588,0,0
4225,3,53,24000,20614,0,60,0.1388888888888889,0,0
4226,2,26,5240,3807,0,12,0.04177109440267335,0,0
4227,0,27,8990,9893,0,72,0.089375,0,0
4228,31,48,28390,14390,0,48,0.1851428571428571,0,0
4229,24,45,6790,4950,0,48,0.05622489959839357,0,1
4230,43,59,11839,3954,1,36,0.05451127819548872,0,0
4231,1,31,7290,8305,0,60,0.1077777777777778,0,0
4232,9,54,8222,8934,0,60,0.08224674022066199,0,0
4233,2,24,15490,15490,0,72,0.1375690607734807,0,1
4234,3,29,6900,7467,0,60,0.0778371954842543,0,0
4235,4,45,8480,3795,1,36,0.02898936170212766,0,0
4236,0,21,8900,8965,0,48,0.1056410256410256,0,1
4237,9,52,6990,6441,0,48,0.08235294117647059,0,0
4238,3,29,8830,9845,0,48,0.1142857142857143,1,1
4239,10,74,8999,6599,0,36,0.03396551724137931,0,0
4240,5,34,20980,15780,0,36,0.12,0,0
4241,5,34,9266,9266,0,48,0.1095238095238095,0,0
4242,7,35,19253,19611,0,60,0.04901960784313725,0,0
4243,15,52,7120,6266,0,48,0.1605136436597111,0,0
4244,4,58,21860,20860,0,96,0.1140667267808837,0,0
4245,2,67,3300,3917,0,60,0.0592,0,0
4246,5,44,2229,2251,0,12,0.09217474795967355,0,0
4247,2,57,9700,10240,0,48,0.08564102564102564,0,1
4248,2,30,5050,5164,0,48,0.0595,0,0
4249,4,61,10990,8721,0,60,0.1256,0,0
4250,1,20,13000,13533,0,72,0.1616,0,0
4251,9,31,10150,6168,0,36,0.1011111111111111,0,0
4252,26,48,8800,8800,0,60,0.05208333333333334,0,0
4253,23,50,8650,5150,1,60,0.04619047619047619,0,0
4254,1,18,10600,11606,0,60,0.1845454545454545,0,1
4255,1,32,14390,15856,0,60,0.08207934336525308,0,1
4256,30,58,8700,2347,1,12,0.08652173913043479,0,0
4257,3,33,8866,8866,0,48,0.07861635220125786,0,0
4258,4,51,8237,4357,0,60,0.03346938775510204,0,0
4259,0,26,17750,17750,0,96,0.1294797687861272,0,0
4260,2,37,22690,24554,0,60,0.1829787234042553,0,0
4261,6,31,5500,5923,0,48,0.1190909090909091,0,0
4262,2,38,16790,18473,0,84,0.1183550651955868,0,0
4263,2,21,16790,18457,0,60,0.1226190476190476,0,0
4264,16,55,3032,3032,0,15,0.129746835443038,1,1
4265,1,44,12130,7033,1,48,0.076875,0,0
4266,17,59,10950,10950,0,48,0.0976470588235294,0,0
4267,3,53,13489,11098,0,60,0.09727272727272727,0,0
4268,13,64,7490,6354,0,24,0.1415384615384615,0,1
4269,2,43,14260,16582,0,72,0.09609756097560976,0,0
4270,10,49,11900,13210,0,96,0.06204081632653061,0,0
4271,6,33,23989,19989,0,72,0.04656923458013376,0,0
4272,11,45,13790,13900,0,96,0.13203125,0,0
4273,0,21,4500,1894,1,12,0.1044585987261147,0,0
4274,3,21,8250,5806,0,84,0.05492957746478874,0,0
4275,24,54,18789,18490,0,60,0.06526315789473684,0,1
4276,18,55,7700,2200,1,24,0.04,0,0
4277,2,67,5990,1688,1,12,0.08057142857142857,0,0
4278,7,37,6602,6602,0,36,0.05733333333333333,1,0
4279,7,45,16950,16950,0,96,0.1265984654731458,0,0
4280,12,58,5098,5378,0,48,0.05904761904761905,0,0
4281,1,27,8055,4055,0,36,0.03286908077994429,0,0
4282,22,38,17800,16100,0,72,0.06716697936210131,0,0
4283,27,45,8933,9692,0,24,0.2338888888888889,0,0
4284,8,52,24711,28946,0,72,0.1657458563535912,0,1
4285,8,30,17150,12750,0,60,0.06086956521739131,0,1
4286,12,49,18900,17819,0,60,0.1987878787878788,0,0
4287,0,41,10900,6343,0,36,0.04502369668246445,0,0
4288,4,47,14600,5412,1,36,0.1033333333333333,0,0
4289,0,19,11990,13060,0,60,0.1563636363636364,0,1
4290,28,58,15069,11184,0,60,0.06478260869565218,0,0
4291,2,26,20100,16100,0,48,0.07366849178695868,0,0
4292,25,49,10140,11826,0,72,0.05208333333333334,0,0
4293,6,41,7700,8183,0,24,0.0706,0,0
4294,16,76,6885,6949,0,12,0.1583333333333333,0,0
4295,1,26,11390,12331,0,72,0.08297872340425531,0,0
4296,0,24,15700,17466,0,96,0.1457142857142857,0,0
4297,1,52,11903,7403,0,24,0.04775549188156638,0,0
4298,7,56,8440,9425,0,60,0.11,0,0
4299,0,20,27980,27980,0,60,0.2520193861066236,0,0
4300,0,39,4750,4826,0,36,0.1297148114075437,0,1
4301,0,45,22390,22390,0,60,0.1427272727272727,0,1
4302,5,55,5570,6350,0,48,0.07948860478043357,0,0
4303,9,55,4775,2575,0,12,0.088,0,0
4304,30,48,5900,5900,0,72,0.3166666666666667,0,0
4305,1,64,13994,14626,0,60,0.1232258064516129,0,1
4306,1,18,6200,6845,0,36,0.1496296296296296,0,1
4307,4,41,7609,7836,0,60,0.09592326139088729,0,0
4308,8,45,7200,6147,0,48,0.03766937669376694,0,0
4309,4,46,16000,15592,0,60,0.113349131121643,0,0
4310,8,30,18990,20670,0,72,0.08380112269446673,0,0
4311,36,58,27790,27627,0,60,0.1178571428571429,0,0
4312,1,22,17850,13092,0,36,0.1058823529411765,0,0
4313,8,43,6850,5351,0,60,0.05771495877502945,0,0
4314,3,67,13495,11495,0,48,0.1201923076923077,0,0
4315,3,23,22422,22672,0,60,0.1413043478260869,0,0
4316,2,67,13000,11000,0,96,0.072,0,0
4317,4,23,7701,7701,0,72,0.06857142857142857,0,0
4318,31,52,15840,15840,0,48,0.09136363636363637,0,0
4319,25,59,5546,5546,0,36,0.0877005347593583,0,0
4320,0,43,15990,15572,0,60,0.09974905897114178,0,0
4321,21,64,19990,20322,0,72,0.13375,0,0
4322,0,22,9990,11385,0,60,0.1604197901049475,0,1
4323,4,53,16990,13990,0,60,0.1316666666666667,0,0
4324,4,59,15990,15990,0,96,0.202,0,0
4325,2,33,15990,17661,0,72,0.1074418604651163,0,1
4326,2,40,23780,26125,0,96,0.1761111111111111,0,1
4327,10,63,26170,10364,1,48,0.13,0,0
4328,2,56,13200,9122,0,72,0.1272727272727273,0,0
4329,37,54,11485,13358,0,72,0.0774385703648548,0,0
4330,7,44,11900,11114,0,48,0.09096774193548388,0,0
4331,2,25,6990,5790,0,48,0.05248618784530387,0,0
4332,2,54,6500,2400,1,24,0.07,0,0
4333,10,73,11590,7590,0,36,0.1425806451612903,0,0
4334,2,20,15990,15990,0,96,0.1335095836087244,0,1
4335,0,23,12950,13781,0,24,0.1345,1,1
4336,0,48,22262,22469,0,60,0.2729032258064516,0,0
4337,1,66,14500,12000,0,48,0.08624708624708624,0,0
4338,41,59,13250,14102,0,60,0.09571428571428571,0,0
4339,3,20,8200,5200,0,48,0.07531645569620253,0,0
4340,13,58,3290,2481,0,12,0.1071428571428571,0,0
4341,7,57,23800,20000,0,48,0.1414285714285714,0,1
4342,4,43,9519,11089,0,72,0.0981012658227848,0,1
4343,25,51,23600,14645,1,48,0.108,0,0
4344,5,25,17098,18981,0,96,0.1282352941176471,0,0
4345,14,48,15390,5217,1,96,0.04357142857142857,0,0
4346,16,46,44743,14596,1,24,0.1848341232227488,0,0
4347,0,26,5990,6721,0,48,0.1308333333333333,0,1
4348,9,36,16000,16000,0,48,0.0988,0,0
4349,0,30,5990,5640,0,48,0.1015384615384615,0,1
4350,1,33,19510,17100,0,96,0.1341935483870968,0,0
4351,8,52,9690,4690,0,48,0.06111111111111111,0,0
4352,26,61,13690,13346,0,36,0.2282352941176471,0,0
4353,0,38,11890,8555,0,60,0.1066481994459834,0,0
4354,4,46,12300,11374,0,84,0.1071428571428571,0,0
4355,7,36,18500,2500,1,24,0.03540414161656646,0,0
4356,8,31,22990,16490,0,60,0.1003344481605351,0,0
4357,9,58,13990,14950,0,60,0.1245454545454545,0,0
4358,1,45,10500,11164,0,48,0.047,0,0
4359,5,67,6712,7226,0,24,0.03807692307692308,0,0
4360,16,53,21760,23829,0,60,0.10024364775496,0,0
4361,16,68,15980,8980,0,48,0.0808,0,0
4362,24,82,6680,6300,0,36,0.1105882352941177,0,0
4363,6,46,23990,29502,0,48,0.1856521739130435,1,0
4364,9,52,18990,10990,0,60,0.1091891891891892,0,0
4365,1,43,7669,7955,0,48,0.061,1,0
4366,2,29,7700,6700,0,48,0.05592592592592593,0,0
4367,15,42,4529,4864,0,36,0.09225806451612903,0,0
4368,9,68,4126,4126,0,60,0.05923076923076923,0,0
4369,26,45,6787,7304,0,36,0.06019522776572668,0,0
4370,1,24,7990,8556,0,36,0.1703703703703704,0,1
4371,25,49,14623,14623,0,48,0.1736842105263158,0,0
4372,5,30,16900,16900,0,72,0.1358823529411765,0,0
4373,1,42,22600,20600,0,60,0.2857142857142857,0,0
4374,0,61,21800,21612,0,60,0.2063829787234042,0,0
4375,1,60,10050,9868,0,60,0.07214285714285715,0,0
4376,1,40,17490,19077,0,60,0.1139919535091641,0,0
4377,6,42,6890,1590,1,24,0.04004576659038902,0,0
4378,41,61,15990,15990,0,36,0.295,0,0
4379,1,44,12487,11429,0,72,0.1344,0,0
4380,0,28,22490,16141,0,24,0.12,0,0
4381,0,30,20950,22352,0,48,0.1577777777777778,0,0
4382,2,49,8490,5631,0,36,0.09529411764705882,0,1
4383,1,66,6990,6942,0,36,0.1078947368421053,0,0
4384,9,28,22910,25744,1,60,0.1068672839506173,0,0
4385,4,21,10900,10081,0,60,0.152,0,1
4386,8,37,21990,16990,0,48,0.1324152542372881,0,0
4387,10,43,10985,5000,1,24,0.1211111111111111,0,0
4388,1,53,15990,10990,0,60,0.1818181818181818,0,0
4389,2,25,14800,17144,0,72,0.1488235294117647,0,0
4390,5,52,6250,5250,0,60,0.04,0,0
4391,4,34,8650,8650,0,60,0.08716577540106951,0,0
4392,2,35,11770,12230,0,72,0.1037367540435025,0,0
4393,10,29,8500,6059,0,72,0.04545454545454546,0,0
4394,2,35,9780,11655,0,84,0.1030150753768844,0,1
4395,5,59,9500,9937,0,36,0.2424496644295302,0,1
4396,6,29,16500,16102,0,72,0.125,0,0
4397,4,47,6717,7504,0,96,0.04343675417661098,0,1
4398,13,56,19250,15017,0,48,0.1356,0,0
4399,13,43,21700,9700,1,60,0.09891891891891892,0,0
4400,0,24,9990,9090,0,60,0.1269230769230769,0,1
4401,15,53,8938,9711,0,60,0.089,0,0
4402,0,57,8490,9942,0,72,0.05063868613138686,0,1
4403,1,45,12994,13963,0,72,0.09085714285714286,0,0
4404,2,55,15487,16361,0,72,0.125,0,0
4405,21,42,15400,11400,0,36,0.0815,0,0
4406,9,41,12400,9453,0,60,0.06214285714285715,0,0
4407,4,33,9890,8227,0,60,0.03743589743589744,0,0
4408,3,27,18800,18800,0,72,0.1226315789473684,0,0
4409,8,40,15800,10800,0,48,0.1540372670807453,0,0
4410,5,70,5425,5425,0,24,0.0952,0,0
4411,0,48,15000,15000,0,36,0.1231986436846567,0,0
4412,3,19,27706,27822,0,60,0.2,0,0
4413,19,47,19900,10757,1,60,0.09428571428571429,0,0
4414,16,48,27840,8000,1,24,0.08725,0,0
4415,19,53,11869,11869,0,48,0.1092,0,0
4416,8,50,11990,4398,1,36,0.1163636363636364,0,0
4417,2,65,20900,15900,0,96,0.1094736842105263,0,0
4418,10,74,13990,14140,0,84,0.1530769230769231,0,0
4419,2,18,14200,6000,1,24,0.1457142857142857,0,0
4420,3,50,10990,10301,0,60,0.06666666666666667,0,0
4421,4,38,16985,16985,0,60,0.1904153354632588,0,0
4422,2,42,13190,14510,0,60,0.06839945280437756,0,1
4423,1,33,4990,5427,0,60,0.07214285714285715,0,1
4424,2,33,22500,22500,0,60,0.18,0,1
4425,10,64,7309,3514,1,24,0.1811764705882353,0,0
4426,4,69,8790,3886,1,12,0.1103333333333333,0,0
4427,16,54,6502,6502,0,48,0.05104166666666667,0,0
4428,19,52,14560,9775,0,48,0.02225189141076991,0,0
4429,0,21,18400,20647,0,96,0.1857142857142857,0,0
4430,12,75,12480,8480,0,36,0.07676455435342606,0,0
4431,5,54,9190,10578,0,60,0.09009009009009009,0,0
4432,16,52,17500,14500,0,48,0.1189285714285714,0,0
4433,9,27,9985,11781,0,96,0.08153846153846153,0,1
4434,8,24,13990,15958,0,60,0.09425837320574162,0,1
4435,0,36,24340,25489,0,72,0.08043626448534424,0,0
4436,10,60,11200,5200,0,24,0.171,0,0
4437,8,55,10980,8138,0,36,0.1072727272727273,0,0
4438,1,46,25590,22877,0,60,0.1869565217391304,0,0
4439,0,19,13900,13900,0,48,0.1075,0,0
4440,1,29,11370,12176,0,48,0.07284172661870504,0,0
4441,0,45,11990,11990,0,72,0.09113924050632911,0,0
4442,6,25,13990,13990,0,84,0.119375,0,0
4443,15,45,7835,8414,0,36,0.1569620253164557,0,0
4444,23,58,5590,5590,0,36,0.06549019607843137,0,0
4445,13,32,9300,10334,0,96,0.08689655172413793,0,1
4446,1,41,25900,16900,0,60,0.109,0,0
4447,27,56,5490,5850,0,60,0.0432,0,0
4448,0,59,16980,10000,0,36,0.059,0,0
4449,12,51,12490,10895,0,60,0.0847457627118644,0,0
4450,11,50,6500,6128,0,48,0.05227272727272727,0,0
4451,0,27,12690,13866,0,72,0.14,0,0
4452,1,49,13333,8833,0,60,0.04347826086956522,0,0
4453,4,33,6990,4516,0,36,0.0752262443438914,0,1
4454,0,23,20639,21487,0,48,0.182,0,1
4455,3,54,17856,11785,0,60,0.135625,0,0
4456,0,21,18300,19359,0,60,0.1441885964912281,0,0
4457,20,49,7990,8100,0,36,0.1593333333333333,0,0
4458,7,63,14295,15583,0,72,0.1323119777158774,0,1
4459,5,65,4090,2590,0,24,0.09666381522668947,0,0
4460,26,43,4524,4853,0,36,0.08255269320843091,0,0
4461,33,58,22000,22000,0,48,0.08996655518394649,0,0
4462,6,77,17600,17600,0,60,0.2195367573011077,0,0
4463,0,30,20490,13690,0,60,0.07107142857142858,0,0
4464,0,38,14069,14712,0,96,0.1022592152199762,0,0
4465,2,46,4700,2967,1,24,0.131,0,0
4466,27,58,2650,2741,0,24,0.05619047619047619,0,0
4467,5,36,8154,8622,0,36,0.05076628352490421,0,0
4468,15,55,9950,5316,1,36,0.1652631578947368,0,0
4469,9,49,12800,10800,0,60,0.09025270758122744,0,0
4470,18,56,16490,4695,1,36,0.06428571428571428,0,0
4471,0,36,4700,4700,0,12,0.1481481481481481,0,0
4472,1,67,11215,7865,0,60,0.164367816091954,0,0
4473,19,65,7974,7974,0,48,0.09888888888888889,0,1
4474,4,54,12990,5359,0,36,0.09059633027522936,0,0
4475,18,55,13000,8000,0,12,0.6702970297029703,0,0
4476,3,59,10500,11259,0,60,0.1153846153846154,0,0
4477,1,47,19190,15662,0,72,0.05961538461538462,0,0
4478,10,47,6975,4124,0,36,0.07028571428571428,0,0
4479,17,39,8900,9584,0,48,0.1009523809523809,0,0
4480,11,50,9700,5037,0,36,0.1135646687697161,0,0
4481,25,56,6202,6535,0,24,0.07025,0,0
4482,11,48,14380,14380,0,72,0.1038095238095238,0,0
4483,7,55,15100,15100,0,96,0.08382978723404255,0,0
4484,5,29,18990,19798,0,72,0.2133333333333333,0,1
4485,4,27,15290,12611,0,48,0.1290322580645161,0,0
4486,15,37,14440,9850,0,72,0.06416666666666666,0,0
4487,3,39,21475,20327,0,72,0.1620253164556962,0,0
4488,5,50,11475,3196,1,12,0.2445454545454545,0,0
4489,0,63,6800,3800,0,24,0.1481818181818182,0,0
4490,25,61,4850,5397,0,48,0.0468,0,0
4491,1,28,10000,10957,0,72,0.08333333333333333,0,1
4492,0,43,21600,22295,0,48,0.1204,0,0
4493,15,41,5811,3900,1,48,0.02835538752362949,0,0
4494,38,59,19990,14990,0,60,0.052,0,0
4495,17,45,21500,11000,1,48,0.07695652173913044,0,0
4496,11,31,20493,22459,0,72,0.1138025594149909,0,0
4497,1,30,25490,27583,0,60,0.07057416267942583,0,0
4498,0,37,12490,14046,0,96,0.1384615384615385,0,1
4499,0,23,12370,3849,1,24,0.1375,0,0
4500,25,58,15617,17055,0,48,0.1933333333333333,0,0
4501,29,49,28990,21500,0,72,0.06430678466076696,0,0
4502,1,26,17950,16950,0,60,0.1122222222222222,0,0
4503,16,77,11890,6445,0,60,0.08642857142857142,0,0
4504,16,38,5500,3500,0,60,0.05108359133126935,0,0
4505,32,51,15990,8500,0,48,0.07111111111111111,0,0
4506,14,73,9750,10114,0,48,0.1054545454545455,0,0
4507,6,47,12359,14067,0,60,0.07035714285714285,0,0
4508,13,48,8839,8839,0,48,0.126875,0,0
4509,19,54,13900,13900,0,72,0.06869565217391305,0,0
4510,11,30,12500,11964,0,60,0.1858333333333333,0,0
4511,13,53,16000,5500,1,36,0.09696969696969697,0,0
4512,9,51,25150,23968,0,60,0.1523076923076923,0,1
4513,1,27,8900,9642,0,48,0.1516150296638102,0,1
4514,6,25,8262,9249,0,48,0.1435714285714286,0,0
4515,5,22,10800,11823,0,72,0.08705882352941176,0,0
4516,19,57,5566,5566,0,36,0.04549019607843137,0,0
4517,3,48,19395,13440,0,60,0.1721428571428572,0,0
4518,14,39,5000,5610,0,48,0.08389261744966443,0,0
4519,0,37,15150,8940,1,60,0.07,0,0
4520,25,52,13890,15100,0,60,0.1506666666666667,0,0
4521,4,46,29900,4290,1,12,0.1226351351351351,0,0
4522,5,26,5550,3275,1,36,0.05878787878787878,0,0
4523,1,52,11990,11432,0,72,0.1056603773584906,0,0
4524,19,49,3250,3592,0,36,0.04351464435146443,0,0
4525,20,80,6862,6862,0,48,0.09426987060998152,0,0
4526,20,53,12300,10300,0,48,0.08,0,0
4527,1,30,12500,12500,0,60,0.06739130434782609,0,0
4528,5,54,12990,14897,0,60,0.1427536231884058,0,0
4529,18,42,9740,10541,0,96,0.05632582322357019,0,0
4530,3,68,14410,14410,0,72,0.1066666666666667,0,0
4531,5,59,17000,14614,0,36,0.1,0,0
4532,4,64,12990,12198,0,36,0.1092160383004189,0,0
4533,9,49,15350,11345,0,48,0.03484848484848485,0,0
4534,13,32,14490,12490,0,60,0.103125,0,0
4535,29,47,12100,11100,0,48,0.1372017353579176,0,0
4536,6,59,9400,10000,0,60,0.08136363636363636,0,0
4537,2,41,22329,26658,0,96,0.1212248322147651,0,0
4538,14,52,13100,12992,0,96,0.1171428571428571,0,0
4539,9,27,9150,7000,0,48,0.09470588235294118,0,0
4540,4,67,18750,6700,1,24,0.17,0,0
4541,9,70,17750,10000,0,60,0.05,0,0
4542,8,39,6000,5370,0,36,0.05448275862068966,0,1
4543,0,66,16990,14143,0,60,0.1428571428571428,0,0
4544,35,51,23990,17000,0,72,0.1050209205020921,0,0
4545,0,40,3990,2213,0,24,0.0410958904109589,0,1
4546,40,56,13500,17013,0,60,0.1164,0,0
4547,1,31,27390,27390,0,60,0.1133379405666897,0,0
4548,2,53,3990,4119,0,48,0.04318181818181818,0,0
4549,5,36,9088,9758,0,48,0.1217647058823529,0,0
4550,31,66,13550,10550,0,84,0.06545454545454546,0,0
4551,0,25,8500,9050,0,36,0.1025641025641026,0,0
4552,2,28,7529,8164,0,60,0.08395202741290692,0,0
4553,2,29,12800,14209,0,96,0.08647214854111406,0,1
4554,17,36,13849,10849,0,60,0.08632478632478632,0,0
4555,1,38,15615,18610,0,84,0.1239356669820246,0,0
4556,9,29,7990,8183,0,60,0.07523809523809524,0,1
4557,2,32,9789,2789,1,36,0.06384615384615384,0,1
4558,17,34,12500,11626,0,60,0.07642857142857143,0,0
4559,1,44,13000,11952,0,60,0.1215469613259668,0,1
