,Job tenure,Age,Car price,Default (y)
5568,8,72,5880,1
1881,16,43,16995,0
5558,2,40,6990,0
4977,6,65,12900,1
1612,3,39,21990,0
978,7,67,12200,0
7034,33,49,9818,0
5273,6,31,4795,0
2876,0,38,19990,1
848,2,66,5990,0
3254,5,33,21920,0
2271,0,41,13425,1
6513,1,35,8802,0
1830,1,23,7940,0
2680,2,25,6250,0
47,3,49,6166,1
5784,25,46,18650,0
1350,10,73,8150,0
5826,4,26,19990,0
446,4,51,25290,0
2248,4,49,5300,0
1743,30,80,5250,0
844,17,53,16800,0
3366,2,37,13402,0
2692,30,50,11000,0
678,3,54,4790,0
2942,32,53,6500,0
5960,2,32,16260,0
1294,26,64,5350,0
4267,3,53,13489,0
3319,37,54,9985,0
4204,4,52,11990,0
6941,18,47,16500,0
5307,0,25,22985,0
4438,1,46,25590,0
1112,1,31,12500,0
776,1,39,6900,0
7022,13,51,5480,0
5103,1,25,15900,0
2228,1,60,8880,0
2153,1,42,13990,0
5048,2,21,12790,1
3279,15,40,18900,0
4169,1,50,14500,0
1366,31,58,30685,0
3820,2,45,3488,0
1851,1,21,18500,1
1963,27,59,8895,0
2542,43,60,11990,0
5599,0,22,2900,0
4287,0,41,10900,0
3357,11,58,2787,0
485,17,62,5890,0
2239,3,47,6500,0
2685,1,30,15900,0
4923,1,30,11500,0
5696,6,35,17000,0
30,2,49,5950,0
1879,0,21,20600,0
4043,2,57,9950,0
4810,11,33,8040,0
4379,1,44,12487,0
4789,16,40,3000,0
5076,0,28,14420,0
3692,3,36,15890,1
636,0,19,19248,0
4713,7,34,14800,0
2641,5,31,8700,0
1083,14,75,4899,0
861,2,24,15340,1
3481,3,26,24800,0
903,9,38,10200,0
3176,14,79,1500,0
109,2,23,17990,1
7147,1,25,3300,1
4993,24,58,13130,1
2820,26,46,16990,0
2598,1,18,11690,1
6243,0,52,29500,0
3434,1,53,7748,0
6464,42,59,4538,0
1831,9,41,36159,0
4970,1,28,14351,1
782,10,28,11350,0
7252,5,43,9990,0
3731,18,56,6990,1
3105,25,51,5149,0
3806,3,40,10975,0
3193,37,55,22770,0
1825,21,60,6234,0
5114,0,32,7165,1
1094,0,27,12200,0
5425,23,43,10000,0
5889,1,38,2500,1
6833,1,40,19700,1
4511,13,53,16000,0
5321,25,51,3608,0
2488,2,45,11990,1
1654,5,42,13670,0
6334,16,79,14595,0
6809,9,35,9600,0
2323,16,44,10580,0
2413,0,30,12990,0
5692,31,51,13528,0
2664,11,58,22080,0
5384,5,39,18327,0
4830,5,29,16990,1
6377,17,62,7990,0
6473,7,51,3981,0
3153,3,52,16400,0
178,6,29,35010,0
2741,15,58,9850,0
3621,2,55,9630,1
2886,6,23,19400,0
1204,14,77,12850,0
2202,33,61,8500,0
2955,5,28,10500,1
3680,20,46,4810,0
5728,11,47,16990,1
2644,24,61,9243,1
7390,10,51,20500,0
1770,30,58,15949,0
829,14,41,15500,0
3889,36,56,22630,0
6858,2,67,9742,0
627,32,53,9950,0
7279,3,36,13490,0
4368,9,68,4126,0
925,1,57,9500,0
295,7,58,4643,0
1052,4,36,20980,0
3836,4,44,12480,0
3997,9,51,4990,1
3955,3,24,8900,0
944,6,56,24100,0
5912,2,23,18900,1
6165,5,71,11054,0
12,2,48,13400,0
1117,22,59,13900,1
5407,15,55,14890,1
5484,7,57,20550,0
6601,0,31,11729,0
4151,0,23,6990,1
1319,0,35,7980,0
779,11,74,10496,1
7259,10,42,19980,0
6798,5,24,14490,0
3127,7,28,16871,0
3248,7,26,22700,0
3552,7,52,19500,0
653,32,53,16701,0
2477,0,37,14700,0
4991,4,49,12840,0
4959,5,34,17900,0
6371,2,24,23900,0
2647,40,57,3201,0
7244,1,32,10000,0
5148,1,36,8950,0
5995,2,45,4500,0
2697,1,35,17490,1
5410,2,37,11000,0
2580,1,27,9900,1
2589,14,39,22000,0
5840,4,37,17000,1
570,23,47,9880,0
1448,18,85,18089,0
5819,4,43,6900,1
3497,10,67,6300,0
5446,16,61,15570,0
5119,0,43,9260,0
1745,7,58,7731,0
7343,0,40,3313,0
3297,6,45,4490,0
287,12,34,17500,0
1738,14,74,7804,0
4651,1,46,13410,0
6563,1,39,9790,1
2973,28,50,16490,1
6924,1,49,28365,0
5440,0,26,9600,0
4189,17,77,19500,0
4302,5,55,5570,0
1684,17,44,30809,1
4838,2,20,21990,1
1338,17,52,21740,0
3295,11,32,6900,0
6097,0,21,17990,1
3340,10,30,8950,1
4148,0,44,11140,0
2258,0,28,15545,0
6649,7,30,13300,0
5198,7,29,10850,0
3411,5,54,18880,1
6536,27,61,14060,1
4397,4,47,6717,1
1564,14,41,12300,0
5671,1,32,5900,1
4746,5,38,18700,0
7233,6,23,8990,0
2185,9,29,33670,0
6690,5,47,8456,1
1231,8,35,5800,0
6203,1,36,9690,1
1258,38,59,11600,0
2254,1,23,11990,0
1951,12,73,4850,0
6905,0,45,10500,1
113,26,52,10990,0
7373,1,20,14500,1
2509,0,27,14110,1
5435,21,60,8878,0
2548,0,25,12105,0
2943,24,52,7900,0
507,4,23,20960,0
3977,28,59,9932,0
5563,1,40,11950,0
5007,20,48,7990,1
2968,8,71,20540,0
6083,13,47,6220,0
5836,5,42,17150,1
4342,4,43,9519,1
6989,6,33,15340,0
350,19,41,19921,0
4391,4,34,8650,0
3973,4,47,22500,0
6056,6,47,11636,0
2505,3,61,24990,0
3946,7,34,5300,0
1114,10,39,10500,1
5238,4,42,10050,0
298,24,47,15030,0
5004,6,35,23819,0
6549,5,31,7790,1
2939,19,69,5301,0
5661,10,30,12985,0
6066,0,55,11299,0
3244,19,51,15000,0
3168,29,56,20000,0
229,4,33,8970,0
76,0,34,16700,0
3204,2,58,9290,0
5152,3,40,12980,0
5519,0,26,10001,0
4774,0,49,12990,0
2103,6,47,15900,0
5845,7,29,7500,1
6751,1,40,14500,0
2851,10,48,5895,0
4960,40,63,12150,0
1614,5,49,4450,1
607,8,33,23220,0
6140,5,57,15990,0
1093,21,40,7100,0
2742,24,61,7795,1
7249,0,33,10500,0
7299,4,45,16660,1
7053,0,23,11890,1
203,1,62,7980,0
2387,12,49,15990,0
5930,18,47,13500,0
4269,2,43,14260,0
837,2,55,11950,0
4461,33,58,22000,0
7371,25,51,29500,0
1230,2,31,17950,0
6342,3,21,13450,0
1609,19,48,23665,0
6445,26,60,18990,0
4375,1,60,10050,0
6510,0,22,11485,0
2865,2,65,13200,0
5704,1,34,17500,0
3571,1,39,14600,1
3832,11,27,10353,0
5771,3,68,7069,0
5666,1,30,9200,0
2718,0,54,15120,0
2917,1,51,14519,0
657,8,60,24400,0
790,1,29,12950,0
2656,0,31,14290,1
4510,11,30,12500,0
6130,4,38,11900,0
2561,3,47,22000,0
1359,4,33,16989,0
5448,27,55,8102,0
2347,3,41,11990,0
6071,22,56,10500,0
2812,0,38,11440,1
7222,2,39,12990,0
5639,20,54,8000,1
6496,3,66,12990,0
4848,9,73,14100,0
6060,1,25,10900,1
2575,0,64,23175,1
5678,26,53,15290,0
3534,33,63,5600,0
5001,2,47,9250,0
6348,1,43,19000,0
1780,5,22,15370,1
2922,0,33,27000,1
803,30,56,10403,0
857,0,22,13950,1
4240,5,34,20980,0
3782,27,52,9450,0
3739,15,32,13350,0
5241,10,51,18500,0
219,0,19,13000,0
1288,3,66,18990,0
582,2,42,7900,1
2618,3,51,13990,0
43,15,52,27985,0
1234,1,39,17990,1
5227,2,39,14710,0
3039,0,24,15500,0
7189,9,45,8461,0
1892,0,22,7600,0
4516,19,57,5566,0
6509,1,31,9990,0
4248,2,30,5050,0
6146,32,54,9200,0
1071,1,24,11590,0
718,23,45,18280,0
2364,7,27,25000,0
1505,20,74,4505,0
670,0,31,18890,0
4604,10,62,17990,0
4480,11,50,9700,0
6224,4,54,9586,0
4307,4,41,7609,0
897,3,66,16090,0
5983,1,47,13200,0
2666,10,43,7990,0
3164,23,54,7039,0
1530,13,56,10000,0
6708,7,41,13900,0
6218,11,41,6390,0
5935,3,43,23779,0
6091,0,29,11800,1
4527,1,30,12500,0
3246,3,48,4057,0
5304,2,54,12900,0
5665,1,40,10078,0
1874,7,37,21725,0
2370,3,47,25000,0
1769,0,30,29790,1
5397,16,52,19800,0
3315,1,49,11990,0
1983,3,58,8325,0
531,2,19,5000,1
5809,3,25,3488,1
5602,3,55,16490,1
4370,1,24,7990,1
6490,11,38,23186,0
5540,16,54,6985,0
2163,3,47,23720,0
731,7,30,7450,0
2339,19,51,6778,0
5939,0,20,10120,0
2232,25,56,8375,0
7004,20,53,17500,0
4698,2,28,15890,0
4270,10,49,11900,0
2771,10,44,6000,0
6435,5,39,14000,0
4060,16,49,30180,0
2705,22,57,15151,0
1255,6,26,12000,0
2104,6,22,14900,0
3915,1,56,7975,0
4075,33,49,13990,0
898,40,57,21980,0
428,7,29,6990,0
7258,2,25,27750,1
3139,5,43,5980,0
5817,8,39,29899,0
6727,2,34,17589,0
1222,10,39,16400,0
2835,3,42,1501,0
5327,0,24,6114,0
4716,1,31,27500,1
2836,4,62,21500,0
5607,10,36,8476,0
1621,21,64,4335,0
6638,3,31,10990,0
6973,3,23,17950,1
3733,1,48,12880,0
1096,50,70,15990,0
2715,1,24,13490,1
2072,28,52,27500,0
6714,35,56,11890,0
4860,22,50,7990,0
2805,6,26,9700,0
6272,1,42,7310,1
2588,2,45,26159,0
1788,15,51,17490,0
5389,12,55,15495,1
3407,22,45,20970,0
528,1,62,10300,0
5498,1,23,7970,0
192,36,56,21400,0
5627,22,45,4848,0
1126,3,69,7855,0
3001,8,50,11390,0
3114,9,53,13980,0
3002,9,54,5812,0
304,11,34,7990,1
7348,16,48,11040,0
1292,18,51,11490,0
70,13,73,14950,0
3076,33,55,5990,0
4241,5,34,9266,0
2687,0,24,26490,1
3706,1,44,18500,0
831,16,55,9300,0
7028,0,37,16885,0
1456,3,39,8980,0
3464,0,22,24421,1
4536,6,59,9400,0
238,2,49,21145,0
92,23,85,10000,0
7180,3,27,6490,0
3905,2,65,16900,0
4119,0,37,25400,1
4087,1,26,15300,0
6950,0,28,13490,0
6476,0,49,14900,1
4669,3,53,12599,1
1001,3,56,16490,0
3608,20,59,6540,0
7121,8,55,4200,0
2377,2,25,5660,0
4157,6,36,15885,1
3107,45,65,7186,0
3541,0,29,28665,0
1532,9,44,26990,0
2410,0,19,6290,1
4502,1,26,17950,0
411,41,70,6200,1
3260,2,61,9950,0
7128,3,25,13830,0
6864,3,57,14990,0
5460,0,29,10970,0
7399,0,20,5850,0
3717,5,46,9990,1
4108,24,79,4500,1
6780,2,32,4378,0
5660,7,27,8160,0
2941,5,55,8550,0
633,5,24,10850,0
498,1,35,11850,1
2463,0,63,8450,0
5493,14,37,3660,0
637,0,44,11950,0
720,2,31,10040,0
288,7,55,11390,0
757,1,26,16790,1
3916,4,29,10700,0
2944,0,20,10990,1
6345,16,46,17900,0
6058,10,44,15990,0
6836,0,27,18400,1
3857,0,29,22000,1
596,2,21,13660,0
3773,3,27,17800,0
1068,7,50,13600,0
1942,0,22,9500,0
1647,6,29,7078,0
3424,1,64,16790,0
5101,0,22,7900,0
2700,2,57,27280,0
1700,0,31,9119,1
6139,3,23,27100,1
5808,16,46,6300,0
5461,33,54,12430,0
5409,1,23,13000,0
3289,1,60,5500,0
2123,4,67,6500,0
3615,35,52,12000,0
86,2,66,9500,1
2308,19,51,15995,0
2677,25,45,8500,0
5008,10,33,19990,0
6593,8,25,6990,0
2594,0,24,14400,0
5251,7,29,4300,1
1029,18,57,4200,0
3413,20,80,13940,0
4176,18,46,12500,1
2144,3,53,13350,0
4655,3,19,14560,1
1200,9,74,23000,0
2025,3,33,15650,0
621,19,46,10450,0
6759,20,43,13620,0
566,23,46,14139,0
3821,2,63,13510,1
1837,0,52,11670,0
1334,1,26,7400,1
3346,25,42,11490,0
7066,29,60,9050,0
2099,12,48,14500,0
3305,2,41,10800,0
6945,1,19,4400,0
3961,1,50,15990,0
1688,2,48,16000,0
745,4,31,13990,1
5079,0,40,13040,0
3819,1,34,3936,0
2187,0,42,6690,1
195,0,44,11389,0
1152,1,24,11690,0
2957,8,53,7250,0
4896,11,68,3634,1
802,2,40,26490,1
4552,2,28,7529,0
2350,0,34,5900,1
5474,3,23,8790,1
6729,11,65,7990,0
5992,29,51,5300,1
2068,3,33,6800,0
3861,0,45,13500,0
5737,0,39,19500,1
644,21,76,13150,0
6572,5,27,8990,0
5566,22,45,12870,0
5487,0,26,12000,0
6710,2,35,7990,0
120,26,44,5133,0
1777,12,72,7450,0
5680,0,20,20000,1
5972,5,31,9900,0
2135,1,29,12000,0
4743,6,27,9699,0
6487,6,52,20600,0
134,19,56,19160,0
6566,14,41,16390,0
3975,2,27,3143,0
3800,0,38,25390,0
7183,2,45,12978,1
2559,1,25,20990,1
62,4,23,19890,0
6654,2,26,11400,0
6475,7,65,16000,0
3941,26,53,9990,0
3758,11,76,5552,0
2467,1,44,7990,0
679,29,47,4950,0
4152,4,37,18900,0
741,0,22,4600,1
1211,7,24,13900,0
2170,10,40,20795,0
5603,0,58,18900,0
5078,2,51,5300,0
4939,4,43,23900,0
2900,0,46,7940,0
567,4,47,6594,1
1873,1,23,4995,0
3684,6,55,12200,0
2596,10,29,6934,0
1717,2,28,18200,0
6161,10,59,14750,0
2843,6,40,11900,1
1392,1,42,16000,0
7417,20,51,11300,0
5394,13,58,7900,0
4059,12,48,29500,0
6519,7,34,14390,0
489,11,43,23940,0
493,1,41,9990,0
690,24,55,7985,0
3770,5,22,8234,0
602,7,46,3900,0
1911,0,34,12950,0
5452,5,65,3990,1
3422,5,29,19293,1
3450,2,30,24500,0
5260,18,43,6430,0
3459,1,23,9900,1
7243,4,26,2800,0
5087,15,60,11999,0
2366,1,31,22950,1
1187,1,23,15990,0
274,9,49,19400,0
4209,0,26,6700,0
4280,12,58,5098,0
1361,0,27,22390,0
3274,1,49,2718,1
1526,0,63,5698,0
3707,23,42,15547,0
6025,27,53,11975,0
7324,10,58,14980,1
5957,29,61,12844,0
3583,18,73,3659,0
6985,1,65,9985,0
1337,11,48,19479,0
945,7,59,32875,1
5844,7,41,12010,1
2250,4,35,13000,1
5848,7,30,7990,0
7377,3,48,4600,0
6792,16,48,12750,0
2346,4,63,6940,0
68,10,51,16900,0
5438,5,65,9990,0
7313,4,52,17490,1
6504,1,45,18900,0
1598,0,19,27250,1
3704,2,32,10490,1
4374,0,61,21800,0
5059,4,22,6780,0
1503,7,60,13990,0
4140,3,32,10900,0
150,17,60,15600,0
2804,0,20,12300,0
3203,11,49,8100,0
2086,9,31,15990,0
6774,9,60,16470,0
2259,15,56,14390,1
3405,21,49,29710,0
3355,7,29,5205,0
6182,25,61,17525,1
3165,36,61,13000,1
859,3,50,13450,1
3014,1,58,9080,0
4615,22,56,9650,0
3035,9,69,5950,0
5946,19,53,12690,0
3611,1,49,32000,1
366,15,49,16771,0
1432,2,47,12110,0
5202,3,35,6710,0
1779,0,32,18300,0
4529,18,42,9740,0
3647,20,84,16280,0
1818,0,18,27456,0
4742,0,18,6000,0
841,1,26,13064,0
2704,12,73,10500,0
1189,5,70,20458,0
175,4,26,11650,1
5160,6,25,19280,0
6987,0,19,9000,0
617,0,18,13150,1
2093,14,50,10995,0
6054,29,61,15250,0
82,4,37,28854,1
816,35,56,6945,0
1030,0,18,9900,1
7045,15,46,16700,1
300,2,42,11990,0
5636,1,31,12950,0
1472,7,49,23987,0
283,10,71,2775,1
2028,14,51,10390,0
3910,4,59,14950,0
5631,9,40,22900,0
5894,6,36,25600,0
7336,8,57,14000,0
1813,6,43,12300,0
1271,3,36,13500,0
5505,11,71,16990,0
7092,3,48,9841,0
3033,0,58,9718,0
5522,16,58,6000,1
4701,17,68,5771,0
5196,9,30,15990,0
2313,3,35,6900,0
2008,5,57,15550,0
4477,1,47,19190,0
2642,27,51,17900,0
4457,20,49,7990,0
6772,23,49,6990,1
2305,23,57,18350,0
6753,6,28,11318,0
3574,11,47,25870,0
99,3,37,9990,0
4352,26,61,13690,0
744,4,54,7495,0
6874,10,36,5540,0
480,4,36,10990,0
4913,0,21,10985,1
7213,3,40,9180,0
5242,5,54,27377,0
1157,4,59,12909,1
7416,29,54,10000,0
4796,18,65,17290,0
1437,2,22,12990,0
2414,27,60,19646,0
4343,25,51,23600,0
402,5,64,12900,0
2195,8,49,5370,0
949,23,44,12490,0
7237,6,47,12450,0
2067,5,32,17295,1
4981,18,58,4950,0
6416,2,50,5543,0
668,1,47,12550,0
218,0,22,17890,1
1962,0,19,6780,0
3360,6,52,14139,0
3945,2,28,18390,0
2213,2,32,5790,0
2633,2,25,34500,1
1659,12,41,21300,0
3133,58,78,4250,0
4975,4,52,12500,1
4920,0,40,15990,0
2145,30,47,5308,0
777,9,55,26456,0
2434,27,43,14748,0
5324,9,51,3500,0
4245,2,67,3300,0
4507,6,47,12359,0
1491,12,57,11490,0
7156,9,69,13190,0
5252,1,36,13250,0
3106,15,35,8190,0
5557,4,32,8800,0
4299,0,20,27980,0
517,8,55,12500,0
3551,1,44,11770,0
7212,5,38,8950,0
5430,3,31,20990,0
6859,34,54,15700,0
7231,0,19,9990,1
4520,25,52,13890,0
1415,2,51,6789,0
568,35,53,13700,1
360,25,45,10206,0
4650,17,62,5237,0
6406,3,43,7960,1
4834,1,49,4550,1
7195,6,53,20000,0
3378,3,51,11900,0
759,0,63,21188,0
4031,3,52,8500,1
6982,31,48,25100,0
6033,5,53,9980,0
4847,17,47,5652,0
214,21,42,9016,0
7142,2,26,16850,0
5385,0,22,10900,1
7250,2,56,4650,0
4503,16,77,11890,0
3135,9,44,14990,0
6322,3,44,9250,0
1473,1,46,17611,0
2244,23,43,17990,0
725,0,21,6890,0
3922,1,25,8000,1
49,0,30,7480,1
5820,30,46,14350,0
6423,2,48,14500,0
887,7,69,10990,0
6506,18,51,15180,0
2893,21,60,8250,0
6590,16,35,16990,0
6923,2,41,7990,1
516,0,33,6335,0
2949,1,54,8800,1
3350,2,55,13900,0
139,15,42,11590,0
3353,0,20,5000,0
3475,0,29,13116,0
3795,1,39,10990,0
3918,0,48,10499,0
463,23,57,3590,0
4578,0,28,15799,0
1233,1,42,4990,1
594,5,70,19489,0
4504,16,38,5500,0
450,13,57,6077,1
5444,1,32,9990,0
6207,15,79,8500,0
3960,11,51,7400,0
312,1,42,7800,1
3443,15,47,9670,0
5503,12,41,12940,0
6362,2,33,13220,0
5002,10,74,11800,0
451,1,27,11984,1
6004,39,60,20666,0
890,4,40,10500,0
2763,6,53,9850,0
658,6,45,8500,0
1506,14,52,3990,0
4888,10,72,8389,0
6952,25,59,13700,0
999,2,53,9690,0
389,5,29,12990,1
2330,1,32,9030,1
1476,2,38,14999,0
2240,7,48,13285,0
6682,4,66,17877,0
6692,0,42,21500,0
6201,2,38,25200,0
3395,19,44,8490,1
6270,1,27,6300,0
2972,15,49,11790,0
2775,0,63,18339,0
1923,10,68,5450,1
758,6,34,12740,0
700,0,53,13590,0
6508,1,22,11990,1
1293,1,23,3490,0
6556,1,33,10453,0
2873,23,79,6353,0
6219,8,54,6990,0
3660,0,48,13000,0
1907,32,51,13950,0
5118,10,28,20490,0
5157,10,30,9490,0
368,9,36,16595,0
1937,0,20,10980,0
1151,15,60,13980,0
7126,0,57,12200,1
4714,2,46,14080,1
6247,1,28,8500,0
3856,10,39,4200,1
3010,4,51,15450,0
7310,1,55,2681,0
191,3,23,5950,0
4727,23,77,13960,0
4103,9,50,4490,0
174,3,84,10800,0
1903,31,55,11950,0
1099,21,54,27450,0
6647,20,59,16400,0
6622,3,46,18459,0
2292,2,37,14040,1
6478,3,65,12700,0
7224,8,57,15967,0
4932,27,44,5943,0
4003,1,35,21080,0
1164,7,63,26000,0
4166,4,47,10400,0
4695,8,35,12000,0
5929,20,51,27750,0
5532,20,53,11650,0
5255,23,49,24100,0
1661,1,44,12000,1
508,15,49,12180,0
166,18,46,2500,0
3622,16,64,25840,0
5110,1,64,9500,0
3529,1,41,5900,1
6041,4,36,9950,1
5009,0,49,12990,1
5879,13,42,8983,0
103,0,41,16379,1
7424,22,45,7900,0
4506,14,73,9750,0
3515,31,54,14850,1
1104,0,33,30069,0
4570,0,36,18990,0
1752,35,52,14990,1
6637,6,31,13070,0
4335,0,23,12950,1
4099,1,47,6100,1
5132,17,70,10500,0
2916,7,58,10550,0
4897,2,29,10990,1
1658,3,33,6990,0
152,17,51,7436,0
6001,12,78,11155,0
2483,4,42,9990,1
1583,20,75,6500,0
6922,2,67,14400,0
2552,10,49,23448,0
3826,19,81,23490,0
6232,1,23,4184,0
4165,7,43,8950,0
5454,37,56,27500,0
3282,1,50,9490,0
6494,0,33,17000,0
2209,1,29,14400,1
5841,2,19,11853,0
4509,19,54,13900,0
2985,5,55,4400,0
1822,0,43,18950,0
6734,1,48,15990,0
4254,1,18,10600,1
4466,27,58,2650,0
4707,1,42,9800,0
309,1,33,8000,1
212,3,22,3990,1
4816,0,33,10900,0
4458,7,63,14295,1
4039,0,25,13500,0
6853,22,53,9700,0
495,3,46,14000,0
205,1,37,18490,1
1434,0,38,12028,0
1135,1,58,11600,0
2584,3,27,10995,0
868,4,29,5480,0
2749,25,54,20111,0
305,15,44,7110,1
1849,8,29,27456,1
3487,4,40,20990,1
1988,3,35,11250,0
3240,10,48,18990,1
2798,0,32,9990,0
6282,18,43,19990,1
1534,0,25,14500,0
3109,19,83,4455,0
843,26,47,14970,0
1987,28,54,26000,0
5107,8,55,11821,0
6871,8,52,10125,0
3985,2,22,10900,0
383,2,40,4700,1
1538,17,48,22300,0
211,24,43,23000,0
5967,13,68,6170,0
1957,5,49,15050,0
4863,3,54,14500,0
2438,2,19,26980,1
2727,1,44,11700,1
5790,17,75,20450,0
5655,8,67,18800,1
1349,4,36,6560,0
6281,24,51,26444,0
3887,7,37,4500,0
7173,7,55,10690,0
680,1,46,13500,1
180,12,59,27219,0
7071,8,59,10109,0
5339,11,52,19249,0
6865,9,38,29980,0
4447,27,56,5490,0
278,15,78,4365,0
3317,23,55,6553,0
3252,0,24,10710,1
4667,1,43,15110,0
2480,0,56,13462,0
289,3,27,13590,1
3075,2,43,14737,0
4620,17,37,6850,0
6543,0,56,11500,1
993,27,55,29400,0
3235,18,50,22680,1
2236,3,67,12990,0
5663,2,36,6250,0
39,6,36,17300,0
5243,42,60,9990,0
2754,3,29,10984,0
5958,17,49,22200,0
3412,6,36,7999,1
270,20,82,7590,1
3352,19,43,7922,0
2883,9,40,11990,0
6074,6,35,20111,0
6309,8,35,9250,0
6912,4,27,17590,0
5774,11,76,8271,0
111,0,42,9990,0
3218,5,65,8490,0
1391,35,69,7838,0
2600,1,21,16890,0
220,1,26,12490,0
4085,33,49,19630,0
5464,8,30,16990,1
3418,4,22,7995,1
4526,20,53,12300,0
83,14,35,17960,0
873,4,58,9780,0
6885,1,24,3800,0
4643,0,58,16990,0
461,18,55,9331,0
6537,3,26,7990,0
551,0,19,8999,1
4318,31,52,15840,0
2374,25,52,12000,0
6249,6,25,7671,0
2246,1,37,16000,0
6993,5,52,10000,0
4224,2,68,10408,0
2450,1,51,7480,1
2329,0,23,13400,0
6236,2,63,11990,0
2146,29,57,4990,0
6455,0,48,19990,0
5828,24,72,16490,0
6561,8,71,23989,0
650,4,40,12990,0
6984,5,34,8250,0
708,5,70,14690,0
6355,0,50,12990,0
7267,2,25,19303,0
6929,20,41,13990,0
6899,8,73,4190,0
3063,4,37,5400,0
5113,26,52,18380,0
3349,3,41,8968,0
1424,18,36,16190,0
1216,1,53,4390,0
5672,22,58,20990,0
1924,8,41,16500,0
104,0,38,7750,1
1064,13,57,6900,0
314,5,58,18950,0
1289,10,33,14600,0
1427,2,27,14250,0
7226,6,31,5674,0
6306,6,34,20081,0
3129,10,31,5193,0
6608,9,42,14990,0
6013,23,50,10900,0
3008,6,57,7790,0
6152,3,26,14990,1
1105,4,60,5300,1
4035,15,50,14950,1
5466,4,33,4600,0
5953,24,48,5768,0
7428,6,32,12300,0
4663,2,21,24000,1
684,5,34,13174,0
6680,1,21,22995,1
5357,11,43,5500,0
2765,20,43,10990,0
3882,3,31,11370,1
5789,26,52,15834,0
2451,9,52,6850,0
5159,2,49,5698,0
326,8,50,6930,0
2652,3,32,13100,1
6216,15,48,6850,0
2176,1,28,11000,1
4072,24,80,8093,0
7152,8,55,8990,1
6434,1,26,5151,0
3318,14,59,4790,0
3658,4,31,16050,0
3891,0,30,19590,0
2787,13,47,6715,0
6595,4,49,8990,0
6846,0,23,8800,0
1676,10,66,8900,0
348,24,52,5990,0
5422,6,60,10900,0
3226,1,47,12000,0
4041,9,33,24885,0
7078,41,63,6700,0
1626,1,51,15305,0
4522,5,26,5550,0
3532,15,48,5000,0
3858,0,39,15490,0
871,0,56,12990,0
4357,9,58,13990,0
2217,5,64,5000,0
3671,0,32,24600,1
2218,21,56,7300,0
3326,7,27,19181,0
3617,8,58,6373,0
5830,1,66,17781,0
2121,6,38,13500,0
4685,2,20,27490,0
5074,1,50,23500,0
5829,27,44,12990,0
85,0,33,8900,0
4591,6,25,10615,0
1877,26,55,22789,0
2801,3,53,5950,0
5867,6,55,3369,0
2640,3,39,12570,0
6366,14,77,13990,1
2880,2,18,14010,1
3718,6,31,14300,0
494,0,56,14990,1
2019,0,28,8240,0
4764,10,50,10590,1
2525,10,69,16613,0
4456,0,21,18300,0
3542,13,72,8459,0
5744,15,60,10500,0
5472,1,48,7800,0
1270,20,48,18390,0
5340,10,27,25858,1
4196,27,51,9690,0
2895,6,43,18567,0
7422,10,64,11990,0
6144,7,72,6900,1
618,1,30,11806,0
6364,3,20,10490,0
3425,22,61,5500,0
4110,0,58,8100,0
4105,5,30,16900,0
4011,2,34,8115,1
3477,15,56,10650,0
4424,2,33,22500,1
1413,6,55,11700,0
2201,16,51,12685,0
2001,4,36,5990,0
5543,2,30,20990,0
869,2,49,20950,1
2358,14,42,16680,0
2006,31,53,7520,0
3090,15,48,23490,0
3667,17,67,18500,0
5151,0,56,9190,0
356,11,61,14500,0
1162,0,38,16500,0
5646,17,81,6589,0
3064,5,22,20000,0
3491,7,23,13844,0
3161,7,34,7170,0
3764,5,49,9690,0
7077,4,40,8500,0
2607,16,55,18749,0
7328,0,47,6750,0
1890,0,60,7990,0
579,0,32,6500,1
2319,4,66,22980,0
4013,4,53,11490,0
1691,24,53,5130,0
862,0,18,19898,1
5035,11,40,25049,0
4943,0,40,12890,0
2380,0,49,8905,0
2378,1,21,5595,0
5944,24,54,10850,0
6411,1,25,6190,1
3306,23,50,21260,0
5756,2,25,14090,0
6856,6,42,12900,0
1116,2,28,7990,0
1541,1,26,14686,0
4984,9,48,9425,0
5719,1,53,14999,0
6837,2,65,5254,0
5782,4,20,21990,1
5559,4,49,7800,0
5019,3,22,23700,0
5937,39,56,7300,0
4228,31,48,28390,0
7062,4,26,7000,1
4845,3,23,18500,0
3365,2,38,12975,1
6818,2,56,5000,0
2500,0,47,26800,0
6570,2,32,17780,0
6731,2,44,9500,0
6589,30,53,9900,0
6597,1,51,16290,0
7312,12,48,22500,0
3755,34,52,25750,0
6960,6,25,10513,0
4753,4,44,20600,1
7080,20,45,9338,0
3815,7,44,12000,0
4376,1,40,17490,0
5521,4,27,10970,0
4941,0,29,10990,0
7124,4,24,5990,0
2052,1,45,6700,0
1776,13,37,10470,0
4914,10,69,8900,0
3313,7,43,7380,0
4554,17,36,13849,0
2536,0,46,4250,0
6703,17,35,10775,0
4141,19,40,13000,0
1592,24,56,7170,0
1723,12,55,3696,1
3509,15,78,11990,0
5818,23,54,13500,0
5824,1,18,24990,1
2611,2,32,8000,0
5058,45,62,7500,1
490,10,55,21189,0
6252,12,48,4440,0
3483,4,38,18500,0
2910,13,39,13900,0
1006,0,47,8564,1
5288,3,68,21377,1
3431,21,47,10500,0
