,Job tenure,Age,Car price,Default (y)
2210,26,46,12470,0
3792,0,50,16500,0
7423,22,43,23900,0
3130,25,62,5700,0
517,8,55,12500,0
4865,8,57,5069,0
733,8,82,25990,0
1193,2,55,7990,0
495,3,46,14000,0
2264,1,47,8100,0
662,5,54,6731,0
2694,2,34,16800,0
1782,8,62,6400,0
3123,14,35,12500,0
3393,6,66,2700,0
684,5,34,13174,0
3956,6,45,15490,0
7377,3,48,4600,0
6865,9,38,29980,0
3989,6,66,9085,0
3406,5,33,13000,0
4746,5,38,18700,0
6103,3,65,5101,0
5753,7,46,12490,0
6469,37,63,8828,0
4509,19,54,13900,0
2053,5,35,14351,0
6691,12,77,10000,0
1123,2,23,7995,0
297,26,45,8900,0
6548,2,54,4888,0
87,8,47,9950,0
3540,16,80,22450,0
1878,4,58,15800,0
6951,2,29,15730,0
3428,33,61,11800,0
3404,7,59,24585,0
6245,25,53,12500,0
3720,13,54,7500,0
5204,13,72,13170,0
2988,1,44,18900,0
7038,31,52,8690,0
4593,1,23,15000,0
144,4,45,3490,0
1407,1,21,15000,0
2569,3,41,21990,0
5198,7,29,10850,0
5558,2,40,6990,0
3129,10,31,5193,0
6337,5,52,10990,0
7306,13,46,8028,0
2522,23,45,8950,0
3208,9,69,13300,0
993,27,55,29400,0
476,12,76,11770,0
2042,0,29,5190,0
307,6,69,5850,0
6220,2,32,6500,0
6504,1,45,18900,0
2671,31,59,16519,0
3185,30,47,20190,0
1951,12,73,4850,0
6950,0,28,13490,0
328,9,37,20485,0
402,5,64,12900,0
3145,11,71,16799,0
1220,0,25,10750,0
3263,11,56,4450,0
1410,1,21,9190,0
106,6,28,20400,0
1642,1,45,18990,0
7291,9,61,10930,0
5426,17,54,6045,0
818,0,25,7950,0
349,1,29,16800,0
2722,0,29,14080,0
6671,1,55,7860,0
4981,18,58,4950,0
4252,26,48,8800,0
4908,6,62,20839,0
4369,26,45,6787,0
615,30,59,9900,0
5899,2,55,5900,0
6033,5,53,9980,0
1789,2,48,5602,0
1964,36,59,7897,0
4323,4,53,16990,0
3227,8,71,18500,0
4039,0,25,13500,0
2434,27,43,14748,0
507,4,23,20960,0
2157,11,61,11900,0
1231,8,35,5800,0
3826,19,81,23490,0
6377,17,62,7990,0
1042,5,49,11999,0
4059,12,48,29500,0
3728,8,34,5630,0
3543,30,54,4598,0
3658,4,31,16050,0
6996,4,29,15980,0
731,7,30,7450,0
51,2,22,13000,0
239,5,29,4467,0
3116,7,46,5327,0
5425,23,43,10000,0
1888,26,66,4856,0
1225,15,46,11390,0
6199,0,37,7475,0
1738,14,74,7804,0
6818,2,56,5000,0
1503,7,60,13990,0
1808,17,48,9440,0
3288,27,52,11690,0
5324,9,51,3500,0
493,1,41,9990,0
1170,4,63,13230,0
6490,11,38,23186,0
7156,9,69,13190,0
5091,17,49,5890,0
6531,0,35,14320,0
1840,10,70,6490,0
2276,5,37,25000,0
873,4,58,9780,0
