,Job tenure,Age,Car price,Funding amount,Down payment,Loan duration,Default (y)
601,16,79,10489,8104,0,60,0
259,0,26,5019,5548,0,36,1
7058,8,39,12990,14585,0,48,1
15,1,30,18400,13169,0,36,0
5246,11,50,20780,19409,0,48,0
683,11,45,27500,5312,1,24,0
5904,2,55,14290,4290,1,24,0
1620,4,21,8890,9714,0,72,1
6971,3,42,5990,5647,0,24,0
7380,24,62,9000,4462,1,24,0
5035,11,40,25049,15049,0,36,0
3121,17,45,13794,14925,0,60,1
7191,20,48,22250,11150,1,60,0
3721,0,56,13300,14970,0,60,1
1532,9,44,26990,23344,0,48,0
5974,4,29,10585,11878,0,96,1
6871,8,52,10125,10887,0,48,0
1891,3,19,27290,26911,0,60,1
1162,0,38,16500,13500,0,60,0
86,2,66,9500,11524,0,72,1
3443,15,47,9670,7170,0,60,0
6412,12,51,6147,6147,0,60,0
3620,6,34,6190,6720,0,24,1
2107,0,23,10990,11941,0,60,1
718,23,45,18280,17454,0,60,0
3165,36,61,13000,7235,0,72,1
347,2,23,8875,4649,0,36,0
5102,1,57,9600,4600,1,48,0
5889,1,38,2500,2132,0,24,1
3861,0,45,13500,12198,0,48,0
1676,10,66,8900,8616,0,48,0
6506,18,51,15180,13080,0,36,0
3688,6,51,10205,10205,0,36,0
2728,0,29,10980,13133,0,84,1
6680,1,21,22995,22995,0,72,1
2173,13,49,4700,3700,0,24,0
1961,0,22,5990,7196,0,96,1
3980,1,32,6598,1598,1,24,0
5060,34,55,17500,15532,0,60,0
3318,14,59,4790,5027,0,36,0
3942,23,50,22670,22670,0,60,0
452,38,60,5534,5534,0,48,0
3589,6,34,13659,17476,1,72,1
4333,10,73,11590,7590,0,36,0
1837,0,52,11670,7270,0,48,0
1844,16,47,9985,10859,0,60,0
4239,10,74,8999,6599,0,36,0
265,16,54,11990,6847,0,36,0
4836,11,47,26797,26797,0,18,1
1039,28,49,4800,5470,0,60,1
1471,14,51,17272,12643,0,84,0
1263,3,20,6960,7729,0,60,1
1464,0,43,10990,12154,0,84,1
4970,1,28,14351,14351,1,60,1
6450,16,36,5300,2358,0,12,0
3893,19,44,9380,10116,0,48,0
1055,3,58,5628,4243,0,36,1
759,0,63,21188,13976,0,72,0
24,10,61,8600,8600,0,36,0
2028,14,51,10390,8390,0,60,0
254,22,57,4472,4472,0,36,0
3908,0,22,10333,11181,0,60,1
486,11,57,15800,10800,0,72,0
437,4,27,8990,9621,0,48,1
3914,15,53,9192,9192,0,72,0
1662,14,61,14900,12900,0,60,0
5724,8,37,6990,4822,0,36,0
1309,1,26,18980,22948,0,96,1
4378,41,61,15990,15990,0,36,0
6980,7,44,19400,21018,0,60,1
958,26,55,17999,14120,0,72,0
3035,9,69,5950,2560,1,24,0
926,3,59,7500,7850,0,36,0
4713,7,34,14800,11785,0,72,0
6847,17,42,10905,12401,0,60,0
5049,36,52,4322,4696,0,60,0
2741,15,58,9850,9940,0,48,0
7074,0,32,7390,7390,0,96,1
2034,7,61,12000,11000,0,60,0
5130,1,51,16990,6758,1,36,0
100,8,25,5900,3315,1,48,0
1005,5,32,8450,8184,0,72,1
2337,12,43,22885,13885,0,48,0
3779,6,38,16490,14490,0,60,0
1235,11,44,12790,11490,0,60,0
5273,6,31,4795,3646,0,36,0
3647,20,84,16280,2287,1,12,0
6230,1,27,11984,10318,0,48,1
2199,28,51,16000,7250,0,48,0
509,0,21,13590,14830,0,72,1
1544,1,26,5675,5675,0,49,1
5792,21,45,13500,11000,0,72,0
3326,7,27,19181,17681,0,48,0
5397,16,52,19800,14658,0,84,0
4355,7,36,18500,2500,1,24,0
3909,0,39,20900,19697,0,24,1
175,4,26,11650,12917,0,72,1
2525,10,69,16613,16613,0,36,0
1346,6,69,18690,9690,0,36,0
4536,6,59,9400,10000,0,60,0
757,1,26,16790,18823,0,48,1
1144,27,46,6244,6244,0,36,0
2423,11,41,12814,13933,0,60,0
4989,15,64,19550,12750,0,72,0
2080,20,55,21500,16500,0,60,0
324,2,38,11480,12522,0,60,1
1210,0,18,10078,11118,0,60,1
463,23,57,3590,2238,0,24,0
2321,0,54,6985,1985,1,12,0
3931,12,32,14090,10822,0,60,0
6790,2,59,5349,3533,0,48,0
4385,4,21,10900,10081,0,60,1
6925,22,62,3399,1947,0,12,0
5492,7,41,3500,3000,0,12,0
6714,35,56,11890,8890,0,60,0
5500,32,48,14790,12790,0,72,0
268,5,28,16250,12750,0,48,0
205,1,37,18490,20058,0,60,1
7284,2,20,16877,17016,0,72,1
5933,27,62,11000,11789,0,48,0
3159,14,42,9200,10330,0,48,0
7414,19,37,15550,14408,0,84,0
2209,1,29,14400,11216,0,48,1
3973,4,47,22500,12741,0,84,0
240,22,40,23049,17931,0,36,0
63,0,65,11490,7690,0,60,0
5824,1,18,24990,24990,0,96,1
2086,9,31,15990,13990,0,96,0
1564,14,41,12300,9300,0,96,0
4705,0,22,8900,9826,0,84,1
3332,16,54,7700,3000,0,24,0
2894,9,54,14500,2000,1,12,0
1736,17,37,9096,9096,0,24,0
7174,13,35,13990,13031,0,48,0
5808,16,46,6300,5707,0,48,0
7084,37,55,23622,25560,0,72,0
4304,30,48,5900,5900,0,72,0
7338,2,26,13990,11990,0,60,1
7303,3,34,8900,3085,1,24,0
745,4,31,13990,12990,0,48,1
3608,20,59,6540,4225,0,24,0
5385,0,22,10900,11843,0,60,1
1272,8,25,7652,8252,0,48,1
7145,1,25,12900,12400,0,36,1
551,0,19,8999,9323,0,72,1
5194,23,39,12650,13745,0,60,0
1057,5,64,5199,5875,0,72,1
3169,26,56,13050,14249,0,72,1
6430,11,28,8910,3889,0,24,0
5787,23,40,20900,19200,0,60,0
1881,16,43,16995,15191,0,60,0
4928,2,34,8700,10362,0,60,1
5257,4,46,22618,7378,1,60,0
6660,4,35,8900,2900,1,12,0
4091,5,29,5500,5500,0,36,0
1941,10,31,10500,7000,0,48,0
2077,2,33,16139,18458,0,60,1
3282,1,50,9490,4087,1,48,0
602,7,46,3900,3900,0,48,0
6280,35,68,10690,8690,0,60,0
6262,19,43,4985,4339,0,60,0
252,19,36,19500,18200,0,60,0
6194,2,32,12000,9000,0,48,0
5238,4,42,10050,8222,0,36,0
1756,2,38,10990,7990,0,36,0
1565,25,52,8590,9031,0,60,1
2405,15,41,4401,4401,0,36,0
1654,5,42,13670,13670,0,12,0
5304,2,54,12900,10832,0,60,0
371,2,22,26480,29039,0,60,1
2874,3,28,8100,4531,0,24,0
6840,15,38,12485,11184,0,48,0
3722,14,67,12030,9930,1,48,1
6480,25,50,13600,15435,0,60,1
2163,3,47,23720,14099,0,60,0
3979,1,24,14050,15462,0,60,1
6858,2,67,9742,6654,1,48,0
1572,20,50,20990,20990,0,60,0
5655,8,67,18800,16800,0,60,1
2623,8,28,4800,3800,0,36,0
1505,20,74,4505,4631,0,36,0
37,25,58,18538,9273,0,60,0
2580,1,27,9900,10779,0,60,1
1552,1,33,8450,7595,0,60,1
1788,15,51,17490,13990,0,48,0
2864,0,20,22990,25703,0,96,1
2890,26,45,15990,17495,0,72,0
7368,9,55,10760,8639,0,48,0
3006,24,55,14990,7490,1,36,0
1752,35,52,14990,17051,0,60,1
4927,15,74,12500,10200,0,48,0
293,34,53,20245,20995,0,72,0
5285,0,22,14000,9000,0,24,0
7167,6,34,7190,7951,0,36,0
1142,5,35,10105,11339,0,96,1
6345,16,46,17900,16000,0,60,0
6768,1,33,5490,5530,0,36,1
4423,1,33,4990,5427,0,60,1
1769,0,30,29790,29790,0,60,1
1872,4,55,11343,10343,0,36,1
3209,25,49,14164,14164,0,72,0
4058,8,39,12100,9497,0,60,0
4738,0,64,4500,4816,0,48,1
5790,17,75,20450,15450,0,60,0
3934,0,32,12490,12490,0,84,1
2252,28,55,19360,20346,0,48,0
1877,26,55,22789,4150,1,24,0
2115,30,57,6900,3050,1,24,0
4649,39,60,19411,10590,1,48,0
6055,0,58,5990,2059,1,24,0
3671,0,32,24600,18300,0,72,1
887,7,69,10990,5990,0,48,0
1530,13,56,10000,7000,0,60,0
2358,14,42,16680,7005,0,24,0
7004,20,53,17500,13460,0,48,0
7288,6,59,13880,11077,0,60,0
889,15,36,9170,10084,0,60,0
7157,6,33,15000,5444,1,60,0
3927,1,49,13750,13012,0,60,0
2486,0,20,10890,10890,0,60,1
1278,2,46,8690,9057,0,36,0
1244,0,36,15990,18984,0,84,1
730,24,53,15990,7517,1,36,0
6836,0,27,18400,20469,0,96,1
19,44,60,13800,11808,0,72,0
4368,9,68,4126,4126,0,60,0
5876,23,41,6490,6490,0,60,1
6226,30,47,13690,11690,0,48,0
4189,17,77,19500,16500,0,60,0
3308,38,57,11110,9110,0,60,0
1354,48,64,7955,7955,0,24,1
3607,0,22,25500,25500,0,96,1
1351,2,38,6500,2000,1,24,0
1657,4,22,9490,10270,0,60,1
6073,11,77,17460,5350,1,24,0
4952,7,47,18490,21146,0,60,1
6057,11,38,15340,11340,0,36,0
1978,3,21,23000,21250,0,72,1
6773,23,58,15775,10000,0,48,0
2908,40,62,7617,7617,0,48,0
113,26,52,10990,10890,0,96,0
6973,3,23,17950,17950,0,72,1
2655,23,48,15470,12815,0,96,0
2478,17,59,4300,2967,0,36,0
1476,2,38,14999,9499,0,60,0
3008,6,57,7790,7790,0,36,0
2678,17,60,11900,6400,0,60,0
4174,3,66,9873,2873,1,12,0
7193,13,44,9000,4500,0,36,0
6618,10,26,4554,5101,0,48,1
1618,0,43,12600,14708,0,72,1
2345,15,35,14500,12259,0,60,0
4578,0,28,15799,6214,1,36,0
548,18,40,6300,6236,0,48,0
3910,4,59,14950,11548,0,60,0
2549,12,66,8900,7400,0,60,0
6703,17,35,10775,5823,1,48,0
680,1,46,13500,14957,0,84,1
3383,2,26,14950,14950,0,72,1
5548,23,45,7813,8381,0,36,0
2240,7,48,13285,10715,0,48,0
83,14,35,17960,14960,0,48,0
2742,24,61,7795,7795,0,48,1
2718,0,54,15120,5773,1,24,0
5464,8,30,16990,13204,0,72,1
2929,2,21,27000,29425,0,60,1
4078,11,28,10500,6093,0,84,0
4414,16,48,27840,8000,1,24,0
4359,5,67,6712,7226,0,24,0
5838,7,35,16200,13000,0,60,0
742,13,46,15635,9035,0,48,0
1791,13,48,19000,11500,0,48,0
5852,10,74,4430,4555,0,36,0
217,1,64,22610,18874,0,48,1
2458,3,47,17999,12600,0,36,0
289,3,27,13590,13700,0,60,1
4857,24,51,14990,5350,1,36,0
166,18,46,2500,2656,0,24,0
4888,10,72,8389,2489,1,24,0
3936,19,40,13490,13490,0,96,0
1385,3,25,11290,12337,0,60,1
6253,40,66,16150,14104,0,60,0
5460,0,29,10970,7118,0,24,0
6411,1,25,6190,5757,0,24,1
3182,30,61,9100,9100,0,72,0
2471,11,52,19900,13000,0,36,0
2463,0,63,8450,6148,0,36,0
2949,1,54,8800,10414,0,84,1
3299,37,69,23300,20800,0,48,0
5716,24,47,5255,5255,0,24,0
4275,24,54,18789,18490,0,60,1
940,12,54,5480,5826,0,24,1
5717,26,45,14800,10902,0,96,0
1559,1,31,15000,14000,0,60,0
1413,6,55,11700,12393,0,48,0
5458,4,53,11000,12033,0,72,1
4505,32,51,15990,8500,0,48,0
6859,34,54,15700,3000,1,24,0
1053,15,32,3900,4464,0,60,0
3821,2,63,13510,16775,0,72,1
5137,5,30,15800,15822,0,72,1
1600,14,73,7078,4000,1,48,0
2847,16,77,5990,2990,0,24,0
2263,13,49,14280,12906,0,72,0
6027,0,28,14500,6000,1,60,0
5446,16,61,15570,12170,0,72,0
2680,2,25,6250,3250,0,24,0
7083,39,56,5985,6004,0,48,0
2366,1,31,22950,25108,0,72,1
5106,1,19,15950,16449,0,60,1
5491,11,39,15958,15958,0,30,1
4024,0,36,18900,18900,0,60,1
6539,1,38,8000,8710,0,60,1
5549,25,48,11450,11450,0,72,0
2488,2,45,11990,13101,0,72,1
2387,12,49,15990,13766,0,60,0
5404,3,25,18000,19599,0,60,1
2083,14,46,27950,26750,0,96,1
2755,18,49,12950,11933,0,72,0
1034,11,45,9990,7698,0,72,0
5270,2,52,17800,18934,0,72,1
1381,1,30,7725,1897,1,12,0
2620,4,27,14975,7396,0,36,0
3412,6,36,7999,9355,0,72,1
4700,23,52,3757,3757,0,31,1
1189,5,70,20458,16208,1,60,0
1586,10,30,20710,5710,1,96,0
6312,2,44,12990,12990,0,48,1
881,46,62,13420,16278,0,72,1
4198,1,25,20000,20000,0,72,1
5822,16,72,14500,13585,0,60,1
2615,0,41,14500,16911,0,72,1
1149,1,38,10790,4790,1,48,0
5505,11,71,16990,9490,0,48,0
5157,10,30,9490,7696,0,60,0
3334,17,57,5690,5690,0,48,0
2440,18,46,9900,7100,0,72,0
6272,1,42,7310,8189,0,48,1
4420,3,50,10990,10301,0,60,0
6696,15,45,9600,6110,0,60,0
1623,30,47,8469,9202,0,60,0
5820,30,46,14350,16100,0,60,0
389,5,29,12990,12026,0,60,1
5129,13,58,9990,4990,0,60,0
5856,28,55,17945,20863,0,72,0
6368,24,83,9850,2592,1,12,0
6792,16,48,12750,4750,1,36,0
3193,37,55,22770,19865,0,48,0
496,1,48,13000,10000,0,60,0
2259,15,56,14390,15851,0,96,1
1957,5,49,15050,9050,0,60,0
6722,4,32,22777,25107,0,72,1
1490,15,44,9820,6665,0,36,0
2072,28,52,27500,24133,0,60,0
620,4,52,4781,4781,0,48,1
1146,6,66,6490,2490,1,24,0
1699,9,36,29172,16172,0,60,0
5362,3,22,18990,17490,0,60,1
5953,24,48,5768,6262,0,24,0
1001,3,56,16490,13000,0,60,0
4660,0,25,9281,9281,0,48,1
7186,2,49,19990,19990,0,72,1
4743,6,27,9699,8899,0,60,0
2944,0,20,10990,11075,0,48,1
4394,2,35,9780,11655,0,84,1
6552,3,37,8650,7165,0,60,1
5155,1,29,14990,12768,0,48,0
1748,22,55,16280,11200,0,36,0
6141,20,65,26495,26989,0,84,1
5159,2,49,5698,5698,0,36,0
1112,1,31,12500,7500,0,36,0
2006,31,53,7520,7520,0,32,0
393,8,69,8021,8021,0,36,0
4077,33,68,3246,3409,0,24,0
5845,7,29,7500,8189,0,48,1
4848,9,73,14100,9600,0,60,0
4030,1,23,8990,10088,0,96,1
5523,16,46,17860,16640,0,60,0
3560,5,28,16200,13128,0,48,0
2483,4,42,9990,10850,0,60,1
4503,16,77,11890,6445,0,60,0
3479,1,46,10000,10866,0,60,1
4745,2,68,1600,1675,0,24,0
1477,17,55,8500,8500,0,48,0
4099,1,47,6100,6572,0,36,1
4305,1,64,13994,14626,0,60,1
5747,17,40,12290,3000,1,36,0
2310,25,42,15980,15980,0,48,0
2154,2,44,10900,10051,0,48,0
6502,17,44,10900,5900,0,60,0
3548,15,50,13990,12263,0,84,0
4220,31,59,16400,11923,0,48,0
344,10,51,27990,18990,0,36,0
6524,13,62,15830,10524,0,36,0
2535,17,50,14495,8706,0,48,0
2388,21,76,5900,2400,1,36,0
2268,17,50,4812,5173,0,36,0
3824,15,54,6590,4506,0,36,0
4977,6,65,12900,12900,0,36,1
2191,32,51,4200,4200,0,24,0
5737,0,39,19500,18361,0,48,1
4602,1,39,16890,4218,1,60,0
5186,15,60,9300,8514,0,60,0
5912,2,23,18900,22048,0,72,1
1002,24,53,25530,16420,1,24,0
6222,24,51,4761,4761,0,48,0
214,21,42,9016,9016,0,36,0
2210,26,46,12470,9470,0,48,0
3792,0,50,16500,9500,0,36,0
3130,25,62,5700,1700,1,12,0
517,8,55,12500,4200,1,48,0
4865,8,57,5069,3140,0,36,0
6249,6,25,7671,5504,0,24,0
1193,2,55,7990,6508,0,24,0
4898,4,33,10000,10892,0,60,1
4347,0,26,5990,6721,0,48,1
5046,0,37,9945,9945,0,60,1
3123,14,35,12500,13839,0,48,0
3393,6,66,2700,2700,0,24,0
3956,6,45,15490,12484,0,60,0
3682,0,23,7749,8671,0,60,1
7269,15,64,7890,8133,0,36,1
4019,0,37,16500,18798,0,60,1
7377,3,48,4600,2764,0,24,0
2176,1,28,11000,11000,0,60,1
3406,5,33,13000,8615,0,48,0
1117,22,59,13900,14621,0,84,1
4746,5,38,18700,16566,0,36,0
6103,3,65,5101,5271,0,24,0
49,0,30,7480,7978,0,36,1
5753,7,46,12490,7611,0,60,0
6469,37,63,8828,8828,0,12,0
6691,12,77,10000,5000,0,12,0
297,26,45,8900,6900,0,60,0
87,8,47,9950,7950,0,48,0
1878,4,58,15800,13800,0,36,0
3428,33,61,11800,3800,1,24,0
6245,25,53,12500,8000,0,60,0
5204,13,72,13170,7170,0,48,0
534,4,68,6600,8186,0,72,1
691,13,77,6500,6500,0,36,1
7038,31,52,8690,6514,0,48,0
5198,7,29,10850,5850,0,36,0
3129,10,31,5193,5193,0,36,0
6337,5,52,10990,10990,0,48,0
7163,16,53,8990,10487,0,72,1
7306,13,46,8028,6824,0,48,0
2522,23,45,8950,8518,0,48,0
993,27,55,29400,18800,0,96,0
307,6,69,5850,6292,0,24,0
2671,31,59,16519,6877,0,48,0
3185,30,47,20190,17814,1,60,0
1951,12,73,4850,3150,1,60,0
3145,11,71,16799,14789,0,48,0
3263,11,56,4450,4000,0,24,0
2117,26,62,8239,9497,0,60,1
7291,9,61,10930,10930,0,60,0
6507,5,32,13800,13800,0,60,1
2996,7,47,7500,6551,0,24,1
5426,17,54,6045,6045,0,48,0
811,1,30,8490,7490,0,12,1
4252,26,48,8800,8800,0,60,0
4908,6,62,20839,17035,0,60,0
4369,26,45,6787,7304,0,36,0
615,30,59,9900,8489,0,96,0
5679,9,48,15340,15450,0,60,1
4947,11,44,14185,15583,0,72,1
7299,4,45,16660,19447,0,72,1
567,4,47,6594,7532,0,60,1
6033,5,53,9980,8680,0,48,0
1964,36,59,7897,8173,0,24,0
4323,4,53,16990,13990,0,60,0
109,2,23,17990,19713,0,72,1
3227,8,71,18500,13760,0,48,0
2434,27,43,14748,16097,0,60,0
2157,11,61,11900,7400,1,60,0
2446,15,47,22500,18636,0,96,1
6377,17,62,7990,1611,1,12,0
577,2,25,27839,27954,0,72,1
4059,12,48,29500,24000,0,60,0
2002,3,31,26490,13450,0,48,0
3543,30,54,4598,4598,0,36,0
3658,4,31,16050,12800,0,60,0
1754,0,33,9890,10934,0,72,1
6996,4,29,15980,13608,0,48,0
51,2,22,13000,2500,1,12,0
1705,0,20,26000,28504,0,72,1
3116,7,46,5327,3327,0,36,0
5425,23,43,10000,10000,0,36,0
1888,26,66,4856,4856,0,48,0
1780,5,22,15370,17099,0,96,1
1225,15,46,11390,9254,0,48,0
6818,2,56,5000,5174,0,24,0
1808,17,48,9440,10241,0,60,0
3288,27,52,11690,12728,0,60,0
5324,9,51,3500,3338,0,36,0
1170,4,63,13230,13230,0,36,0
6490,11,38,23186,6557,1,24,0
7156,9,69,13190,8190,1,36,0
1840,10,70,6490,4990,0,36,0
82,4,37,28854,29000,0,72,1
3771,16,71,14590,14590,0,60,1
