,Job tenure,Age,Car price,Funding amount,Down payment,Loan duration,Default (y)
3861,0,45,13500,12198,0,48,0
6506,18,51,15180,13080,0,36,0
3688,6,51,10205,10205,0,36,0
2728,0,29,10980,13133,0,84,1
5703,15,71,19400,20397,0,60,0
4708,5,27,15150,13766,1,60,0
1961,0,22,5990,7196,0,96,1
257,4,35,12490,13838,0,84,0
3980,1,32,6598,1598,1,24,0
5060,34,55,17500,15532,0,60,0
7030,1,22,9990,11087,0,84,0
3942,23,50,22670,22670,0,60,0
4270,10,49,11900,13210,0,96,0
3458,4,57,15655,19299,0,72,0
1837,0,52,11670,7270,0,48,0
1844,16,47,9985,10859,0,60,0
2441,8,27,24000,22500,0,72,0
2153,1,42,13990,15227,0,84,0
265,16,54,11990,6847,0,36,0
1039,28,49,4800,5470,0,60,1
1471,14,51,17272,12643,0,84,0
1263,3,20,6960,7729,0,60,1
1916,6,24,13500,13500,0,60,0
2588,2,45,26159,24159,0,60,0
2112,2,47,14000,13200,0,60,0
4438,1,46,25590,22877,0,60,0
3891,0,30,19590,21705,0,72,0
1055,3,58,5628,4243,0,36,1
759,0,63,21188,13976,0,72,0
2028,14,51,10390,8390,0,60,0
1609,19,48,23665,20764,0,96,0
3908,0,22,10333,11181,0,60,1
486,11,57,15800,10800,0,72,0
437,4,27,8990,9621,0,48,1
786,5,66,29990,28494,0,84,0
3914,15,53,9192,9192,0,72,0
3966,4,21,14950,17447,0,72,0
1662,14,61,14900,12900,0,60,0
6570,2,32,17780,16298,0,72,0
4378,41,61,15990,15990,0,36,0
228,4,50,17460,18490,1,60,0
958,26,55,17999,14120,0,72,0
6136,6,45,9000,10055,0,96,0
3035,9,69,5950,2560,1,24,0
112,8,30,11375,11375,0,96,0
4713,7,34,14800,11785,0,72,0
5935,3,43,23779,21912,0,72,0
6847,17,42,10905,12401,0,60,0
3305,2,41,10800,9767,0,84,0
7074,0,32,7390,7390,0,96,1
2034,7,61,12000,11000,0,60,0
4392,2,35,11770,12230,0,72,0
5130,1,51,16990,6758,1,36,0
100,8,25,5900,3315,1,48,0
1005,5,32,8450,8184,0,72,1
2337,12,43,22885,13885,0,48,0
3779,6,38,16490,14490,0,60,0
1235,11,44,12790,11490,0,60,0
4320,0,43,15990,15572,0,60,0
3647,20,84,16280,2287,1,12,0
6230,1,27,11984,10318,0,48,1
2199,28,51,16000,7250,0,48,0
3555,4,21,15900,17674,0,96,0
1416,2,32,13990,13048,0,60,0
6881,1,31,19286,19286,0,36,0
1544,1,26,5675,5675,0,49,1
5707,1,23,28400,26448,0,60,0
5792,21,45,13500,11000,0,72,0
1437,2,22,12990,13182,0,72,0
7048,3,27,12890,17259,0,60,0
7267,2,25,19303,17573,0,60,0
4520,25,52,13890,15100,0,60,0
6161,10,59,14750,14750,0,72,0
2977,3,29,24900,26833,0,48,0
3326,7,27,19181,17681,0,48,0
5397,16,52,19800,14658,0,84,0
4355,7,36,18500,2500,1,24,0
5141,0,52,12129,11562,0,60,0
2525,10,69,16613,16613,0,36,0
1346,6,69,18690,9690,0,36,0
2505,3,61,24990,24990,0,36,0
2423,11,41,12814,13933,0,60,0
4989,15,64,19550,12750,0,72,0
2080,20,55,21500,16500,0,60,0
4671,2,34,13980,14555,0,48,0
1210,0,18,10078,11118,0,60,1
5062,1,24,18380,11801,0,60,0
2321,0,54,6985,1985,1,12,0
3931,12,32,14090,10822,0,60,0
4385,4,21,10900,10081,0,60,1
3315,1,49,11990,12159,0,60,0
6714,35,56,11890,8890,0,60,0
5500,32,48,14790,12790,0,72,0
4651,1,46,13410,12500,0,72,0
268,5,28,16250,12750,0,48,0
6647,20,59,16400,17122,0,72,0
856,4,21,9985,10114,0,96,0
5933,27,62,11000,11789,0,48,0
6045,14,32,21657,18766,0,72,0
2131,1,27,3700,1600,1,36,0
3127,7,28,16871,16818,0,60,0
7414,19,37,15550,14408,0,84,0
3126,0,36,12717,12717,0,72,0
2254,1,23,11990,12939,0,60,0
3973,4,47,22500,12741,0,84,0
240,22,40,23049,17931,0,36,0
63,0,65,11490,7690,0,60,0
2086,9,31,15990,13990,0,96,0
1564,14,41,12300,9300,0,96,0
4705,0,22,8900,9826,0,84,1
2894,9,54,14500,2000,1,12,0
7174,13,35,13990,13031,0,48,0
7084,37,55,23622,25560,0,72,0
7303,3,34,8900,3085,1,24,0
5385,0,22,10900,11843,0,60,1
5668,1,20,15334,15334,0,60,0
6510,0,22,11485,12463,0,60,0
1272,8,25,7652,8252,0,48,1
7145,1,25,12900,12400,0,36,1
3426,0,49,26450,24170,0,48,0
551,0,19,8999,9323,0,72,1
5194,23,39,12650,13745,0,60,0
1057,5,64,5199,5875,0,72,1
6633,4,42,12990,14077,0,60,0
5787,23,40,20900,19200,0,60,0
5212,0,21,11950,10333,0,60,0
4894,8,48,15809,14509,0,72,0
6250,2,22,19085,19674,0,60,0
7050,0,25,14900,14273,0,48,0
1881,16,43,16995,15191,0,60,0
4928,2,34,8700,10362,0,60,1
7146,10,56,19880,21779,0,96,0
5257,4,46,22618,7378,1,60,0
6660,4,35,8900,2900,1,12,0
6053,2,48,12000,13957,0,72,0
2763,6,53,9850,9850,0,72,0
1509,16,55,23250,25080,0,72,0
4316,2,67,13000,11000,0,96,0
3282,1,50,9490,4087,1,48,0
252,19,36,19500,18200,0,60,0
1565,25,52,8590,9031,0,60,1
1654,5,42,13670,13670,0,12,0
5304,2,54,12900,10832,0,60,0
5103,1,25,15900,15300,0,72,0
2495,1,30,15100,16384,0,60,0
1879,0,21,20600,19609,0,60,0
6840,15,38,12485,11184,0,48,0
650,4,40,12990,10901,0,72,0
2163,3,47,23720,14099,0,60,0
6858,2,67,9742,6654,1,48,0
1572,20,50,20990,20990,0,60,0
1902,0,53,9030,10277,0,96,0
3277,9,39,22472,22030,0,72,0
37,25,58,18538,9273,0,60,0
2580,1,27,9900,10779,0,60,1
1552,1,33,8450,7595,0,60,1
1788,15,51,17490,13990,0,48,0
6348,1,43,19000,19000,0,60,0
2890,26,45,15990,17495,0,72,0
7368,9,55,10760,8639,0,48,0
3006,24,55,14990,7490,1,36,0
293,34,53,20245,20995,0,72,0
1142,5,35,10105,11339,0,96,1
6345,16,46,17900,16000,0,60,0
6768,1,33,5490,5530,0,36,1
3945,2,28,18390,15890,0,60,0
4423,1,33,4990,5427,0,60,1
1872,4,55,11343,10343,0,36,1
3209,25,49,14164,14164,0,72,0
4058,8,39,12100,9497,0,60,0
4738,0,64,4500,4816,0,48,1
3410,2,24,12490,13009,0,72,0
5790,17,75,20450,15450,0,60,0
4685,2,20,27490,26490,0,72,0
6704,3,26,13430,10089,0,72,0
2252,28,55,19360,20346,0,48,0
1877,26,55,22789,4150,1,24,0
2115,30,57,6900,3050,1,24,0
4649,39,60,19411,10590,1,48,0
6055,0,58,5990,2059,1,24,0
1612,3,39,21990,16990,0,72,0
887,7,69,10990,5990,0,48,0
1530,13,56,10000,7000,0,60,0
5488,0,28,10900,10900,0,96,0
2358,14,42,16680,7005,0,24,0
7004,20,53,17500,13460,0,48,0
7288,6,59,13880,11077,0,60,0
7157,6,33,15000,5444,1,60,0
3927,1,49,13750,13012,0,60,0
1869,19,51,18990,19027,0,84,0
2486,0,20,10890,10890,0,60,1
730,24,53,15990,7517,1,36,0
19,44,60,13800,11808,0,72,0
4076,2,63,20590,17590,0,60,0
5876,23,41,6490,6490,0,60,1
6226,30,47,13690,11690,0,48,0
4189,17,77,19500,16500,0,60,0
6591,2,26,21000,21000,0,72,0
3308,38,57,11110,9110,0,60,0
1354,48,64,7955,7955,0,24,1
1351,2,38,6500,2000,1,24,0
1657,4,22,9490,10270,0,60,1
3961,1,50,15990,15990,0,60,0
6073,11,77,17460,5350,1,24,0
6820,7,38,29490,21490,0,60,0
6057,11,38,15340,11340,0,36,0
6773,23,58,15775,10000,0,48,0
113,26,52,10990,10890,0,96,0
2655,23,48,15470,12815,0,96,0
1677,0,43,11990,11990,0,60,0
1476,2,38,14999,9499,0,60,0
2420,1,54,20168,20168,0,60,0
2678,17,60,11900,6400,0,60,0
4174,3,66,9873,2873,1,12,0
7026,4,66,25950,21150,0,72,0
6618,10,26,4554,5101,0,48,1
5338,12,58,20290,21813,0,72,0
2345,15,35,14500,12259,0,60,0
1534,0,25,14500,16540,0,60,0
4578,0,28,15799,6214,1,36,0
3910,4,59,14950,11548,0,60,0
6703,17,35,10775,5823,1,48,0
2240,7,48,13285,10715,0,48,0
83,14,35,17960,14960,0,48,0
2742,24,61,7795,7795,0,48,1
5586,7,27,12400,12008,0,84,0
2718,0,54,15120,5773,1,24,0
4078,11,28,10500,6093,0,84,0
4414,16,48,27840,8000,1,24,0
5838,7,35,16200,13000,0,60,0
742,13,46,15635,9035,0,48,0
1071,1,24,11590,8736,0,60,0
1791,13,48,19000,11500,0,48,0
2458,3,47,17999,12600,0,36,0
1271,3,36,13500,10486,0,72,0
4857,24,51,14990,5350,1,36,0
4888,10,72,8389,2489,1,24,0
3936,19,40,13490,13490,0,96,0
1385,3,25,11290,12337,0,60,1
1617,0,33,14950,14950,0,24,0
6253,40,66,16150,14104,0,60,0
6411,1,25,6190,5757,0,24,1
5030,1,31,20250,18250,0,96,0
2471,11,52,19900,13000,0,36,0
2949,1,54,8800,10414,0,84,1
3299,37,69,23300,20800,0,48,0
940,12,54,5480,5826,0,24,1
2287,12,43,15500,17684,0,60,0
5717,26,45,14800,10902,0,96,0
1559,1,31,15000,14000,0,60,0
1413,6,55,11700,12393,0,48,0
4505,32,51,15990,8500,0,48,0
6859,34,54,15700,3000,1,24,0
2951,4,28,11090,13090,0,84,0
3800,0,38,25390,25390,0,96,0
6443,3,31,14300,15181,0,60,0
682,9,54,24550,21550,0,96,0
4523,1,52,11990,11432,0,72,0
1600,14,73,7078,4000,1,48,0
2263,13,49,14280,12906,0,72,0
6027,0,28,14500,6000,1,60,0
5446,16,61,15570,12170,0,72,0
5106,1,19,15950,16449,0,60,1
1052,4,36,20980,17380,0,60,0
6539,1,38,8000,8710,0,60,1
446,4,51,25290,24155,0,60,0
5549,25,48,11450,11450,0,72,0
6455,0,48,19990,19610,0,36,0
2387,12,49,15990,13766,0,60,0
1101,3,23,21942,21942,0,24,0
2755,18,49,12950,11933,0,72,0
3286,1,24,11400,8400,0,60,0
1034,11,45,9990,7698,0,72,0
1061,1,52,10990,11917,0,60,0
1381,1,30,7725,1897,1,12,0
2620,4,27,14975,7396,0,36,0
3412,6,36,7999,9355,0,72,1
4700,23,52,3757,3757,0,31,1
1189,5,70,20458,16208,1,60,0
1586,10,30,20710,5710,1,96,0
6312,2,44,12990,12990,0,48,1
1412,9,52,14410,17302,0,96,0
1149,1,38,10790,4790,1,48,0
4674,2,18,20890,23055,0,72,0
5505,11,71,16990,9490,0,48,0
4081,0,20,21600,21612,0,72,0
26,44,61,19312,19312,0,72,0
4709,6,39,9500,10546,0,96,0
2440,18,46,9900,7100,0,72,0
6272,1,42,7310,8189,0,48,1
4420,3,50,10990,10301,0,60,0
6696,15,45,9600,6110,0,60,0
5820,30,46,14350,16100,0,60,0
3937,0,30,10900,8900,0,60,0
1152,1,24,11690,14164,0,60,0
5129,13,58,9990,4990,0,60,0
5856,28,55,17945,20863,0,72,0
6368,24,83,9850,2592,1,12,0
6792,16,48,12750,4750,1,36,0
3193,37,55,22770,19865,0,48,0
5419,4,53,11480,15292,0,60,0
496,1,48,13000,10000,0,60,0
1867,14,39,17090,17990,0,72,0
1957,5,49,15050,9050,0,60,0
2072,28,52,27500,24133,0,60,0
4845,3,23,18500,19211,0,72,0
620,4,52,4781,4781,0,48,1
1146,6,66,6490,2490,1,24,0
1699,9,36,29172,16172,0,60,0
1611,13,57,24950,24950,0,72,0
1001,3,56,16490,13000,0,60,0
4660,0,25,9281,9281,0,48,1
3871,4,59,11420,11420,0,54,0
3078,3,48,19250,19250,0,60,0
2944,0,20,10990,11075,0,48,1
4394,2,35,9780,11655,0,84,1
6552,3,37,8650,7165,0,60,1
5155,1,29,14990,12768,0,48,0
3279,15,40,18900,20499,0,60,0
1748,22,55,16280,11200,0,36,0
5845,7,29,7500,8189,0,48,1
4848,9,73,14100,9600,0,60,0
2124,0,54,16937,18330,0,60,0
6020,1,54,33485,26485,0,96,0
4030,1,23,8990,10088,0,96,1
5523,16,46,17860,16640,0,60,0
3560,5,28,16200,13128,0,48,0
2483,4,42,9990,10850,0,60,1
2413,0,30,12990,14130,0,60,0
7287,0,23,20990,20895,0,72,0
3479,1,46,10000,10866,0,60,1
6422,14,57,20600,20600,0,72,0
4099,1,47,6100,6572,0,36,1
5747,17,40,12290,3000,1,36,0
2310,25,42,15980,15980,0,48,0
2154,2,44,10900,10051,0,48,0
6502,17,44,10900,5900,0,60,0
3548,15,50,13990,12263,0,84,0
4220,31,59,16400,11923,0,48,0
3901,0,22,9990,9849,0,72,0
344,10,51,27990,18990,0,36,0
6524,13,62,15830,10524,0,36,0
2535,17,50,14495,8706,0,48,0
2388,21,76,5900,2400,1,36,0
7255,1,36,23490,25708,0,72,0
4977,6,65,12900,12900,0,36,1
4602,1,39,16890,4218,1,60,0
5186,15,60,9300,8514,0,60,0
1002,24,53,25530,16420,1,24,0
2210,26,46,12470,9470,0,48,0
3792,0,50,16500,9500,0,36,0
7423,22,43,23900,27815,0,72,0
3130,25,62,5700,1700,1,12,0
517,8,55,12500,4200,1,48,0
733,8,82,25990,23315,0,60,0
495,3,46,14000,12832,0,48,0
4898,4,33,10000,10892,0,60,1
4347,0,26,5990,6721,0,48,1
5046,0,37,9945,9945,0,60,1
6830,1,18,13690,8690,0,60,0
2694,2,34,16800,15800,0,60,0
3123,14,35,12500,13839,0,48,0
684,5,34,13174,13174,0,60,0
3956,6,45,15490,12484,0,60,0
3682,0,23,7749,8671,0,60,1
7269,15,64,7890,8133,0,36,1
6865,9,38,29980,28341,0,48,0
3406,5,33,13000,8615,0,48,0
4746,5,38,18700,16566,0,36,0
49,0,30,7480,7978,0,36,1
5753,7,46,12490,7611,0,60,0
4509,19,54,13900,13900,0,72,0
2053,5,35,14351,14182,1,60,0
297,26,45,8900,6900,0,60,0
87,8,47,9950,7950,0,48,0
3540,16,80,22450,15450,0,36,0
1878,4,58,15800,13800,0,36,0
6951,2,29,15730,14620,0,48,0
3428,33,61,11800,3800,1,24,0
3404,7,59,24585,21585,0,60,0
6245,25,53,12500,8000,0,60,0
534,4,68,6600,8186,0,72,1
691,13,77,6500,6500,0,36,1
2988,1,44,18900,15900,0,60,0
7038,31,52,8690,6514,0,48,0
4593,1,23,15000,15000,0,48,0
1407,1,21,15000,14428,0,84,0
2569,3,41,21990,20279,0,72,0
6337,5,52,10990,10990,0,48,0
7163,16,53,8990,10487,0,72,1
3208,9,69,13300,12300,0,96,0
993,27,55,29400,18800,0,96,0
476,12,76,11770,9770,0,72,0
6504,1,45,18900,21025,0,96,0
2671,31,59,16519,6877,0,48,0
3185,30,47,20190,17814,1,60,0
1951,12,73,4850,3150,1,60,0
6950,0,28,13490,13490,0,60,0
328,9,37,20485,19485,0,60,0
402,5,64,12900,14510,0,60,0
3145,11,71,16799,14789,0,48,0
4299,0,20,27980,27980,0,60,0
2117,26,62,8239,9497,0,60,1
106,6,28,20400,18900,0,60,0
1642,1,45,18990,20912,0,60,0
7291,9,61,10930,10930,0,60,0
2996,7,47,7500,6551,0,24,1
349,1,29,16800,14000,0,96,0
2722,0,29,14080,14890,0,72,0
811,1,30,8490,7490,0,12,1
4252,26,48,8800,8800,0,60,0
4908,6,62,20839,17035,0,60,0
615,30,59,9900,8489,0,96,0
567,4,47,6594,7532,0,60,1
4323,4,53,16990,13990,0,60,0
3227,8,71,18500,13760,0,48,0
2434,27,43,14748,16097,0,60,0
507,4,23,20960,27184,0,96,0
2157,11,61,11900,7400,1,60,0
3826,19,81,23490,18169,0,60,0
6377,17,62,7990,1611,1,12,0
1042,5,49,11999,11999,0,60,0
4059,12,48,29500,24000,0,60,0
2002,3,31,26490,13450,0,48,0
3658,4,31,16050,12800,0,60,0
1754,0,33,9890,10934,0,72,1
6996,4,29,15980,13608,0,48,0
51,2,22,13000,2500,1,12,0
5425,23,43,10000,10000,0,36,0
1225,15,46,11390,9254,0,48,0
4844,1,55,28980,24376,1,60,0
1503,7,60,13990,13990,0,60,0
1808,17,48,9440,10241,0,60,0
3288,27,52,11690,12728,0,60,0
493,1,41,9990,9990,0,72,0
1170,4,63,13230,13230,0,36,0
6490,11,38,23186,6557,1,24,0
7156,9,69,13190,8190,1,36,0
6531,0,35,14320,12820,0,60,0
2276,5,37,25000,25000,0,96,0
1513,3,20,11900,13073,0,72,0
