,Job tenure,Age,Car price,Funding amount,Down payment,Loan duration,Default (y)
438,4,38,20590,21810,0,48,0
2458,3,47,17999,12600,0,36,0
2498,22,48,6825,7370,0,72,0
434,23,45,11850,9704,0,48,0
751,22,60,10490,12019,0,84,1
2183,22,41,8000,8000,0,72,0
1872,4,55,11343,10343,0,36,1
6412,12,51,6147,6147,0,60,0
5838,7,35,16200,13000,0,60,0
7029,1,29,3798,1911,1,24,0
6089,8,32,33500,27500,0,60,0
5741,8,36,14990,16527,0,84,0
1049,6,72,11700,7300,0,36,0
626,5,21,18800,20539,0,72,0
7391,1,25,7738,6803,0,48,0
1223,11,49,15990,11570,0,60,0
210,12,32,20016,23250,0,96,1
6021,9,32,14050,7886,0,60,0
6763,8,37,18690,15047,0,60,0
110,3,30,6012,6456,0,36,0
51,2,22,13000,2500,1,12,0
1109,4,47,14950,12950,0,48,0
3783,3,29,14500,14500,0,60,0
1515,0,25,12500,9000,0,48,0
6663,40,69,6550,6550,0,48,0
4412,3,19,27706,27822,0,60,0
6398,8,73,22990,22990,0,60,1
5186,15,60,9300,8514,0,60,0
7421,8,44,17980,18719,0,48,0
6315,1,32,9990,9140,0,60,0
3834,0,49,13327,12327,0,60,0
2650,2,68,20950,16950,0,72,0
3268,8,52,6990,5058,0,48,0
3933,0,32,15600,17283,0,84,0
5351,0,20,8500,8000,0,24,0
1498,9,37,11007,11007,0,48,0
4696,35,65,7500,6561,0,60,0
3878,2,24,6300,4300,0,48,0
5768,3,43,6887,6887,0,36,0
5137,5,30,15800,15822,0,72,1
6094,5,31,9080,9080,0,72,0
6103,3,65,5101,5271,0,24,0
3428,33,61,11800,3800,1,24,0
3951,4,51,10950,9450,0,60,1
4233,2,24,15490,15490,0,72,1
705,1,19,23990,24105,0,72,1
3780,6,23,7340,8064,0,72,0
2301,6,31,19985,13985,0,60,0
6312,2,44,12990,12990,0,48,1
57,28,52,22990,15410,1,72,0
6696,15,45,9600,6110,0,60,0
5722,7,53,21970,22887,0,60,0
527,0,46,8990,8938,0,48,1
2272,15,56,4471,4471,0,48,0
5154,1,21,15500,15500,0,60,0
565,6,29,13990,16903,0,96,0
6422,14,57,20600,20600,0,72,0
4666,24,56,8000,6000,0,48,0
640,5,37,5789,5968,0,36,0
6591,2,26,21000,21000,0,72,0
4813,1,27,10200,7753,0,48,0
730,24,53,15990,7517,1,36,0
3480,7,37,18970,1810,1,12,0
5548,23,45,7813,8381,0,36,0
2984,3,48,14777,16998,0,60,0
4180,7,30,9070,9638,0,96,0
325,7,49,7980,6480,0,48,1
2280,2,52,10500,8992,0,48,0
290,3,48,9950,10533,0,72,0
1921,3,42,8140,8854,0,60,1
6372,0,64,11990,9207,0,60,0
7309,2,59,12985,14339,0,48,1
4393,10,29,8500,6059,0,72,0
5635,1,23,5666,5666,0,60,1
3000,4,30,16900,20346,0,96,0
4022,2,50,11073,11073,0,36,0
6963,2,39,7625,8189,0,36,0
6082,11,35,15999,16755,0,60,0
6459,1,33,17690,16150,0,72,0
6099,24,45,7991,7991,0,36,0
864,15,56,16990,18177,0,72,0
4442,6,25,13990,13990,0,84,0
6925,22,62,3399,1947,0,12,0
6870,2,34,25877,25877,0,60,1
4851,22,59,8500,9153,0,60,1
4628,3,37,13291,13291,0,72,0
4369,26,45,6787,7304,0,36,0
371,2,22,26480,29039,0,60,1
3027,40,57,7106,7489,0,48,0
3011,1,53,23005,23122,0,60,1
4168,12,29,28900,27937,0,36,0
1902,0,53,9030,10277,0,96,0
7002,5,35,5500,6175,0,48,1
4002,0,66,15078,9548,1,60,0
7140,8,68,14400,14400,0,60,0
1550,15,33,12900,4600,1,36,0
5398,2,54,9750,6051,0,36,0
5717,26,45,14800,10902,0,96,0
5112,2,18,7600,7600,0,60,0
1360,48,64,10445,11000,0,48,0
911,19,81,6995,6995,0,24,0
6733,6,32,11970,11005,0,60,0
4154,0,31,17303,17303,0,72,1
2764,7,56,2373,2373,0,24,0
3558,4,60,25900,21854,0,60,1
2260,0,55,8180,8180,0,36,0
5411,21,58,9836,9836,0,36,1
2986,6,66,14069,14069,0,36,0
2328,29,46,6900,6900,0,72,0
1423,25,51,6860,6860,0,60,0
122,5,31,16110,15870,1,96,0
479,32,54,23990,22990,0,96,0
4908,6,62,20839,17035,0,60,0
5492,7,41,3500,3000,0,12,0
293,34,53,20245,20995,0,72,0
1860,2,19,13990,14237,0,72,1
3939,7,37,6237,6999,0,96,1
5933,27,62,11000,11789,0,48,0
940,12,54,5480,5826,0,24,1
1671,3,35,11940,5435,1,48,0
5432,1,59,9300,7689,0,48,0
439,32,49,12990,14513,0,96,0
1379,2,19,16500,15000,0,72,1
847,0,25,26000,29175,0,96,1
5761,6,43,16690,15690,0,48,0
3914,15,53,9192,9192,0,72,0
6370,0,33,29990,29990,0,48,1
1443,0,22,6300,6828,0,60,1
2417,11,55,22880,22656,0,60,0
1477,17,55,8500,8500,0,48,0
1173,13,33,12030,10280,0,60,0
6914,2,67,15118,10394,0,36,0
5230,7,26,14240,14240,0,84,0
2902,15,45,11500,6500,0,24,0
2114,0,31,17000,15641,0,96,0
5303,2,60,18000,19422,0,60,1
2847,16,77,5990,2990,0,24,0
5144,1,50,4990,3211,0,36,0
279,5,32,11490,11490,0,48,0
2233,3,53,12900,2900,1,24,0
1915,0,30,8700,9506,0,72,0
3277,9,39,22472,22030,0,72,0
6907,11,76,18200,14800,0,60,0
4436,10,60,11200,5200,0,24,0
6421,0,35,13200,7381,0,12,0
4284,8,52,24711,28946,0,72,1
2826,2,30,10700,10700,0,36,0
2022,2,27,13990,15402,0,72,1
1101,3,23,21942,21942,0,24,0
3082,18,46,22940,20440,0,96,0
1694,2,58,6069,6546,0,36,0
7008,11,37,13548,15290,0,48,0
4173,0,26,16985,18290,0,48,0
5834,4,67,16359,14359,0,48,0
1699,9,36,29172,16172,0,60,0
577,2,25,27839,27954,0,72,1
59,28,48,29139,9139,1,36,0
4689,36,52,15985,15281,0,72,0
787,1,27,5980,4980,0,36,0
4217,6,28,22368,19483,0,60,0
4730,14,44,24390,7690,1,36,0
5441,10,51,15980,13738,0,48,0
5140,1,58,15740,13280,0,48,0
2197,3,35,13500,11504,0,72,0
2446,15,47,22500,18636,0,96,1
2168,2,31,3730,4061,0,60,0
1345,14,77,4939,5077,0,36,0
4614,1,42,18400,17698,0,60,0
6947,1,43,10390,7389,0,48,0
1183,0,54,8000,8765,0,72,0
7339,0,29,7300,8156,0,96,0
6820,7,38,29490,21490,0,60,0
3703,4,64,12100,12100,0,60,0
7321,9,69,11885,12000,0,60,0
2906,0,18,12800,13908,0,60,1
2874,3,28,8100,4531,0,24,0
6307,16,35,9700,9584,0,72,0
184,0,60,13490,12147,0,36,0
2057,0,28,9500,8416,0,96,0
1905,4,34,16750,15050,0,72,0
5080,28,54,10205,10205,0,24,0
420,5,41,7990,8908,0,48,1
5189,28,47,9380,9380,0,60,0
553,4,43,4875,5685,0,60,0
1397,21,45,15490,17575,0,60,1
6645,0,33,9500,9500,0,72,1
6192,18,35,7500,7000,0,60,0
4755,15,49,9990,17290,0,60,0
2034,7,61,12000,11000,0,60,0
2276,5,37,25000,25000,0,96,0
443,17,83,12490,12490,0,36,1
3347,21,47,4990,3419,0,24,0
5973,17,77,6990,6990,0,60,0
1952,17,38,13000,13000,0,48,1
2317,18,40,8912,9464,0,36,0
7150,0,31,21850,12837,0,60,0
693,1,35,10900,9900,0,96,0
1928,5,29,9500,4827,0,36,0
5724,8,37,6990,4822,0,36,0
3734,4,49,5570,5570,0,60,0
181,4,52,3927,4349,0,36,0
5875,5,52,21490,11490,0,48,0
794,3,64,10700,10700,0,72,0
1737,13,53,12960,12099,0,72,0
4574,15,53,11895,9695,0,60,0
2617,12,33,15450,8350,0,48,0
6199,0,37,7475,7475,0,36,0
3328,5,51,4000,4433,0,36,0
1864,7,75,12900,12900,0,60,0
6409,0,22,16000,18241,0,60,1
3771,16,71,14590,14590,0,60,1
4532,4,64,12990,12198,0,36,0
6356,0,25,13900,12900,0,36,0
530,2,50,20000,12655,1,48,0
6163,14,52,9000,11220,0,96,0
3984,33,50,29800,27300,0,96,0
5955,20,44,8999,9529,0,84,0
710,7,40,6490,7315,0,96,1
6498,19,45,5390,5845,0,60,0
4483,7,55,15100,15100,0,96,0
558,1,58,9490,8490,0,48,0
6258,3,26,14030,14598,0,48,1
6234,6,49,7900,7900,0,48,0
1371,4,55,10470,4682,0,36,0
6198,26,48,1700,1743,0,12,0
6995,3,35,11990,13005,0,96,1
907,1,52,11500,11500,0,60,0
3288,27,52,11690,12728,0,60,0
1433,0,24,9990,10879,0,60,1
4814,19,56,12500,10622,0,60,0
6304,7,53,7990,8796,0,60,0
4081,0,20,21600,21612,0,72,0
5171,8,55,11395,8879,0,36,0
5525,1,58,18390,19471,0,96,0
6469,37,63,8828,8828,0,12,0
3881,3,23,6750,7073,0,84,1
6305,0,40,12390,7390,0,36,0
926,3,59,7500,7850,0,36,0
5758,1,57,7900,8057,0,72,0
2124,0,54,16937,18330,0,60,0
2164,20,45,7990,8318,0,48,0
15,1,30,18400,13169,0,36,0
6722,4,32,22777,25107,0,72,1
315,2,47,11490,10941,0,60,0
2716,8,73,26839,16839,0,60,1
5282,20,39,8395,5818,0,48,0
1161,10,48,23940,10704,1,48,0
2487,0,22,9600,8600,0,48,0
2312,4,68,11100,8556,0,48,0
3303,0,54,12990,14254,0,72,1
1741,36,54,13140,8435,0,84,0
1362,16,52,17200,15908,0,60,0
414,30,54,23521,13957,0,48,0
1212,2,27,30061,25061,0,60,0
1758,0,28,6200,3200,0,36,0
4634,2,60,17067,15154,1,60,0
4629,5,29,12490,13871,0,48,0
6693,1,42,11990,11872,0,84,0
6178,11,43,13990,13990,0,96,0
2654,4,31,15995,17214,0,48,1
1170,4,63,13230,13230,0,36,0
3467,6,50,8200,8816,0,36,0
5798,1,44,16990,16990,0,48,0
5538,3,30,9790,9790,0,72,0
5679,9,48,15340,15450,0,60,1
3012,8,37,18500,19881,0,96,1
7269,15,64,7890,8133,0,36,1
1323,2,62,16600,14100,0,72,0
5903,5,59,14023,14023,0,56,1
6577,25,61,9990,7990,0,48,0
2825,6,36,29000,29000,0,72,1
2486,0,20,10890,10890,0,60,1
2807,5,26,10200,12113,0,84,0
3045,15,55,7890,8804,0,84,1
3592,10,68,9990,10482,0,72,0
7359,1,35,10522,11363,0,60,1
387,5,54,5900,6329,0,36,1
4733,13,49,5924,6368,0,36,0
1032,14,47,15490,16800,0,60,0
4778,4,28,13985,15199,0,96,0
5030,1,31,20250,18250,0,96,0
5488,0,28,10900,10900,0,96,0
1850,0,19,8700,8200,0,48,0
6991,4,41,3900,2900,0,48,0
5106,1,19,15950,16449,0,60,1
2227,7,54,5031,5031,0,60,0
1010,12,57,8490,7721,0,48,1
1919,6,28,4600,4985,0,24,0
931,11,72,13819,12819,0,72,0
4515,5,22,10800,11823,0,72,0
691,13,77,6500,6500,0,36,1
533,8,30,22650,12650,1,60,0
6942,1,36,15990,18850,0,72,0
2476,10,34,16900,16990,0,72,1
1450,2,56,15560,15250,0,36,0
652,27,61,1500,1581,0,24,0
33,14,41,16200,17569,0,60,0
3785,2,25,17410,13400,0,60,1
44,1,47,16500,14565,0,72,0
3803,11,42,23590,23591,0,72,0
2570,17,54,9900,8008,0,60,0
964,20,37,15000,16687,0,96,0
1971,23,63,19500,15477,0,48,0
3968,0,52,8000,5364,0,36,0
6552,3,37,8650,7165,0,60,1
5564,0,49,12190,12190,0,72,0
2045,0,26,9325,9450,0,60,0
4600,15,49,13990,12176,0,84,0
2615,0,41,14500,16911,0,72,1
6395,2,43,21959,15959,0,72,0
1683,18,47,5582,5582,0,36,0
7291,9,61,10930,10930,0,60,0
5928,6,68,2948,3088,0,24,0
5038,7,49,5239,5693,0,60,0
26,44,61,19312,19312,0,72,0
4048,1,20,15078,15217,0,60,1
63,0,65,11490,7690,0,60,0
1044,0,27,3500,3500,0,60,0
2997,5,57,13309,5294,1,12,0
6107,0,50,10990,8329,0,36,0
3016,3,34,14400,14400,0,48,0
1454,7,55,11000,12038,0,60,1
227,1,52,19350,22561,0,72,1
6185,0,49,10750,9362,0,48,0
3442,0,24,12500,10500,0,60,1
5155,1,29,14990,12768,0,48,0
7013,3,68,17950,13190,0,84,1
3563,25,51,19910,17914,0,96,0
1203,0,22,8900,8900,0,48,0
2445,12,54,9990,11686,0,72,1
969,0,20,15300,18662,0,96,1
1805,1,19,9900,9490,0,48,1
4865,8,57,5069,3140,0,36,0
3614,0,32,6600,6600,0,60,0
7146,10,56,19880,21779,0,96,0
2691,1,26,11990,4501,1,24,0
6341,3,67,7233,7233,0,60,1
7026,4,66,25950,21150,0,72,0
5263,0,54,6990,6644,0,60,0
4726,23,49,21989,21989,0,60,0
3554,1,21,11987,11987,0,60,1
4781,0,27,9700,4997,1,24,0
3460,1,37,10270,8626,0,96,1
6121,3,53,6500,5976,0,60,0
4392,2,35,11770,12230,0,72,0
4058,8,39,12100,9497,0,60,0
5077,28,52,12800,6443,0,36,0
252,19,36,19500,18200,0,60,0
2526,1,38,12950,12950,0,84,1
6527,4,43,26500,21500,0,60,0
1578,1,40,17990,19571,0,60,0
1789,2,48,5602,5969,0,48,0
6462,1,66,5287,5287,0,36,1
6428,17,51,21471,18786,1,60,0
4761,1,63,16450,18180,0,48,0
3143,6,56,5037,5037,0,36,0
2063,4,24,30472,27602,0,60,0
4680,1,58,6165,6607,0,60,1
5082,0,42,14500,12384,0,48,0
2083,14,46,27950,26750,0,96,1
5471,0,39,17480,13480,0,48,0
5552,4,42,29184,29561,0,72,0
4386,8,37,21990,16990,0,48,0
3550,0,63,11300,11300,0,24,0
641,15,58,6500,5500,0,36,1
2533,2,54,18244,10241,0,60,0
4047,9,37,4000,3759,0,36,0
6273,0,21,8690,7330,0,72,0
2131,1,27,3700,1600,1,36,0
5356,13,42,20289,20289,0,60,0
297,26,45,8900,6900,0,60,0
303,0,23,25280,20280,0,36,1
2627,5,36,3612,3907,0,48,0
3720,13,54,7500,8149,0,60,0
4450,11,50,6500,6128,0,48,0
6974,15,82,7995,7995,0,36,0
3080,35,61,7439,8056,0,48,0
3187,0,28,9300,6818,0,60,0
655,4,55,5550,6109,0,48,0
3801,13,65,6100,6490,0,36,0
4950,7,50,6269,6877,0,72,0
5045,19,74,6500,3400,1,48,0
2534,11,48,10025,8167,0,60,1
4647,18,41,7490,4742,0,36,0
240,22,40,23049,17931,0,36,0
783,11,61,14590,24245,0,96,0
1354,48,64,7955,7955,0,24,1
1018,1,22,15885,17642,0,72,1
4656,3,23,8990,8990,0,60,0
977,6,24,12025,18473,0,96,0
809,15,34,10990,10990,0,60,0
2882,0,30,21980,24191,0,72,1
2127,1,27,20390,23768,0,96,0
257,4,35,12490,13838,0,84,0
1599,12,42,13600,13093,0,60,0
893,0,35,10470,11612,0,72,1
2069,16,39,13870,12752,0,72,0
1744,7,36,16847,12743,1,60,0
7265,7,32,4634,4998,0,48,1
6778,7,66,11950,10900,0,60,0
3238,8,60,7990,5690,0,60,0
4053,0,34,4100,4100,0,36,0
5500,32,48,14790,12790,0,72,0
1620,4,21,8890,9714,0,72,1
2447,26,58,13900,8934,0,96,0
5165,1,20,8700,9319,0,48,0
7067,5,41,9100,4415,0,48,0
1801,11,51,14330,12630,0,84,0
6339,16,46,14790,11790,0,72,0
6283,13,54,25500,13690,1,24,0
5120,0,34,15714,15003,0,48,1
2215,3,20,24377,24016,0,60,1
1357,15,66,5901,5901,0,48,0
6003,25,50,14990,3710,1,24,0
6393,6,30,13992,15090,0,48,0
6433,0,59,10050,9164,0,60,1
2118,7,37,7200,6591,0,72,0
2758,1,58,11400,4606,1,36,0
2751,3,38,11834,12450,0,60,0
2266,18,49,14600,7086,0,36,0
1513,3,20,11900,13073,0,72,0
6122,4,52,18100,18100,0,96,0
2620,4,27,14975,7396,0,36,0
4899,3,33,9018,9018,0,24,0
5011,5,54,14780,10780,0,24,0
367,5,45,5249,5249,0,24,0
4560,5,67,17850,18767,0,60,1
5086,27,51,20467,8000,0,60,0
4423,1,33,4990,5427,0,60,1
6961,3,38,15190,15732,0,72,1
29,2,29,8200,7352,0,84,0
4338,41,59,13250,14102,0,60,0
5650,6,57,15627,14007,0,60,0
7168,4,30,11479,12621,0,60,0
2963,4,47,5250,6161,0,72,1
1092,27,52,17000,12696,0,84,0
5195,6,41,13750,13750,0,60,0
124,1,41,12900,14292,0,84,1
4776,10,54,16500,15212,0,60,0
5417,1,23,10700,10700,0,60,0
4236,0,21,8900,8965,0,48,1
4534,13,32,14490,12490,0,60,0
6277,0,47,11288,12647,0,48,0
3982,0,53,8990,10258,0,60,0
6050,11,72,10490,10490,0,48,0
1553,16,36,10000,9065,0,84,0
7184,4,26,6900,6900,0,60,1
3159,14,42,9200,10330,0,48,0
598,19,50,5690,6372,0,84,0
75,4,23,9000,8591,0,36,0
1339,15,74,14090,15056,0,72,1
1416,2,32,13990,13048,0,60,0
7070,12,39,23980,23980,0,60,0
6062,26,54,13300,14149,0,36,0
4024,0,36,18900,18900,0,60,1
3589,6,34,13659,17476,1,72,1
4303,9,55,4775,2575,0,12,0
3269,0,24,10500,10500,0,48,0
3316,4,48,8200,9150,0,84,0
149,8,32,14640,8122,1,24,0
5021,0,22,15250,16836,0,36,1
1557,0,22,3870,3455,0,24,0
6223,15,50,27590,22906,0,96,0
453,2,30,32000,27000,0,60,0
2614,14,70,13820,9820,0,60,0
3103,3,68,10500,9990,0,60,0
415,17,48,8000,3273,0,60,0
5698,3,32,6550,7318,0,96,1
6101,2,26,6800,7435,0,60,0
808,22,80,6089,5602,0,60,0
5908,3,53,14010,10104,0,60,0
3931,12,32,14090,10822,0,60,0
958,26,55,17999,14120,0,72,0
2098,2,26,20500,20500,0,60,0
1119,14,79,7490,2630,1,24,0
2818,16,43,6600,7980,0,96,0
810,23,52,23450,23450,0,96,1
4383,1,66,6990,6942,0,36,0
1129,2,66,18198,10798,0,60,0
834,4,70,11974,11974,0,48,0
3664,13,47,20990,17795,0,60,0
7379,3,22,3990,3990,0,48,0
5716,24,47,5255,5255,0,24,0
7103,3,58,7795,7795,0,84,0
2229,1,60,8990,9650,0,60,1
1235,11,44,12790,11490,0,60,0
1225,15,46,11390,9254,0,48,0
7232,15,66,8990,7386,0,72,0
6662,2,58,11490,12948,0,60,0
5418,24,60,16500,13500,0,48,0
2142,1,22,14000,11756,0,48,0
2404,0,19,10669,12311,0,72,1
4692,19,57,19990,15781,0,48,0
4601,2,26,27500,25502,0,60,0
4537,2,41,22329,26658,0,96,0
6027,0,28,14500,6000,1,60,0
5916,25,59,6070,4070,0,36,0
5210,4,35,15490,17585,0,60,0
2996,7,47,7500,6551,0,24,1
1027,20,56,29480,27480,0,60,0
7005,5,70,11557,12032,0,48,0
3751,3,24,17490,18403,0,72,0
1657,4,22,9490,10270,0,60,1
6337,5,52,10990,10990,0,48,0
7139,7,40,8675,9425,0,48,0
349,1,29,16800,14000,0,96,0
452,38,60,5534,5534,0,48,0
662,5,54,6731,6731,0,48,0
172,6,58,11950,12709,0,96,0
1405,7,41,15785,17151,0,60,0
2623,8,28,4800,3800,0,36,0
5777,10,53,16190,15462,0,96,0
5701,5,61,14490,14490,0,60,0
422,20,46,11000,11000,0,72,0
3774,5,44,5500,5900,0,36,0
6240,8,33,13750,15154,0,84,0
1220,0,25,10750,10750,0,24,0
881,46,62,13420,16278,0,72,1
5170,4,53,12138,13274,0,60,1
1253,5,38,11990,11941,0,60,0
6016,20,44,7990,8672,0,60,0
6560,1,22,25040,25154,0,60,1
5193,1,36,8147,8147,0,60,0
5970,0,32,13600,15329,0,96,1
6926,6,52,7990,7990,0,60,0
6726,1,21,25990,25990,0,60,0
102,3,22,6600,2764,1,24,0
6008,16,42,19910,20336,0,84,0
4550,31,66,13550,10550,0,84,0
7046,8,41,7490,7942,0,84,1
2663,0,66,12058,10674,0,60,0
2303,1,21,13890,16162,0,96,0
4139,7,45,6479,7259,0,48,0
1580,3,41,5600,1501,1,24,0
5269,0,60,3990,4105,0,96,0
6424,17,53,13980,11980,0,60,0
4294,16,76,6885,6949,0,12,0
3625,16,47,19300,16300,0,60,0
4314,3,67,13495,11495,0,48,0
5482,20,58,13990,15871,0,72,0
135,38,55,15800,6315,0,48,0
4329,37,54,11485,13358,0,72,0
4190,14,74,7980,7278,0,48,0
1310,39,58,23990,12253,0,48,0
6687,1,29,8626,8626,0,72,1
4963,43,64,5666,6199,0,60,0
5549,25,48,11450,11450,0,72,0
5412,5,31,8950,9481,0,48,0
4649,39,60,19411,10590,1,48,0
2970,4,27,14990,14600,0,96,0
4316,2,67,13000,11000,0,96,0
4339,3,20,8200,5200,0,48,0
1935,29,53,6290,6201,0,48,0
2119,26,59,11990,11990,0,60,0
2375,1,31,11490,6518,0,24,0
6118,15,51,16900,10100,0,36,0
807,1,24,11289,11812,0,60,0
1859,8,34,4000,4000,0,84,0
5437,4,51,13000,5800,0,36,0
462,1,19,12000,12983,0,60,1
879,5,48,3331,3331,0,36,0
1956,11,56,12690,9815,0,60,0
6529,18,45,7870,9454,0,84,0
3169,26,56,13050,14249,0,72,1
5593,15,61,9890,11742,0,96,0
6843,3,65,5000,5103,0,24,0
5065,26,65,9190,9190,0,12,0
3151,10,48,17000,11464,0,60,0
799,9,45,22000,22000,0,72,1
354,1,27,3690,2009,0,24,0
3025,22,43,26014,26014,0,48,1
1073,3,41,12078,12217,0,48,1
144,4,45,3490,3490,0,48,0
1340,21,38,23580,13580,0,48,0
2402,3,55,9490,10505,0,36,1
6200,0,38,19480,13619,0,72,0
5733,28,51,4800,2870,0,12,0
2577,35,58,7207,7598,0,24,0
5862,8,71,15980,18274,0,60,1
5735,18,37,21000,7549,1,48,0
6212,16,43,15724,9440,0,60,0
4078,11,28,10500,6093,0,84,0
6483,39,56,19987,15000,0,48,0
7186,2,49,19990,19990,0,72,1
555,2,20,7150,6156,0,36,0
6262,19,43,4985,4339,0,60,0
1485,7,55,16000,4000,1,36,0
5998,8,33,25858,25972,0,72,1
1272,8,25,7652,8252,0,48,1
1411,8,69,3900,4743,0,60,0
6790,2,59,5349,3533,0,48,0
1471,14,51,17272,12643,0,84,0
5810,9,45,8350,9551,0,60,1
2252,28,55,19360,20346,0,48,0
4398,13,56,19250,15017,0,48,0
4878,14,53,8645,8645,0,36,0
3901,0,22,9990,9849,0,72,0
981,4,37,1643,1643,0,8,1
6308,28,60,11501,1646,1,12,0
5130,1,51,16990,6758,1,36,0
6557,1,21,10200,10028,0,60,1
1268,1,25,18500,20016,0,60,0
2753,4,41,7300,7831,0,36,0
268,5,28,16250,12750,0,48,0
654,16,36,11999,9638,0,72,0
2264,1,47,8100,8100,0,60,0
7038,31,52,8690,6514,0,48,0
5634,5,40,8990,8000,0,60,0
2726,0,50,14985,16559,0,72,0
589,0,59,20500,21582,0,84,0
3245,10,42,14525,14536,0,60,0
7369,1,52,15800,3700,1,36,0
3624,1,22,6008,6684,0,96,0
6450,16,36,5300,2358,0,12,0
3393,6,66,2700,2700,0,24,0
4765,1,52,14490,8035,0,36,0
5542,32,58,13500,6909,0,36,0
3761,0,33,18990,18990,0,48,1
6400,31,53,5900,5900,0,48,0
5887,0,42,16950,17639,0,72,0
6380,2,41,13290,12025,0,60,0
677,8,53,18411,10000,0,48,0
3055,0,18,6690,7605,0,48,1
4988,1,38,31000,22000,0,84,1
2897,8,51,10480,9778,0,48,0
2605,15,61,6490,6615,0,60,0
4333,10,73,11590,7590,0,36,0
6447,23,45,10380,8548,0,60,0
3535,0,22,14150,11038,0,48,0
3408,8,32,10000,10000,0,60,0
3548,15,50,13990,12263,0,84,0
3837,6,56,12200,12073,0,96,1
2210,26,46,12470,9470,0,48,0
1611,13,57,24950,24950,0,72,0
5281,37,57,13490,11990,0,60,0
6263,0,24,12980,13904,0,48,0
2799,2,22,12500,13603,0,60,1
4886,10,31,9990,10822,0,60,0
2288,2,35,14420,13247,0,48,0
6766,4,58,10350,11087,0,60,0
605,8,44,4584,4584,0,48,1
4879,13,49,7037,3037,0,24,0
3388,0,21,8990,10224,0,60,1
1468,0,48,10800,12082,0,48,0
6666,1,21,11750,12767,0,60,1
3298,0,35,15000,15000,0,96,1
3682,0,23,7749,8671,0,60,1
4490,25,61,4850,5397,0,48,0
6477,3,44,9970,10120,0,60,0
6927,4,55,9490,10621,0,72,0
6119,19,42,12780,14341,0,96,0
7115,15,71,5990,6158,0,36,0
2077,2,33,16139,18458,0,60,1
3519,1,20,26500,22800,0,72,1
6044,5,49,17500,17500,0,96,1
6848,3,24,2500,2563,0,12,0
3545,3,27,4847,5227,0,48,0
584,10,31,23367,25497,0,72,1
5787,23,40,20900,19200,0,60,0
5294,2,51,8499,9206,0,60,0
3231,2,27,5990,5530,0,24,0
2431,4,23,17090,18688,0,60,0
5752,20,37,6495,6436,0,72,0
7134,37,59,10490,5902,1,24,0
5270,2,52,17800,18934,0,72,1
7158,36,55,4683,4683,0,48,0
6486,13,42,14736,4856,1,12,0
6474,3,43,22990,27561,0,96,1
7157,6,33,15000,5444,1,60,0
5224,2,45,14697,13017,0,60,0
344,10,51,27990,18990,0,36,0
4296,0,24,15700,17466,0,96,0
4793,4,41,9710,6800,0,48,0
6969,2,33,25566,26334,0,72,1
5839,1,32,12234,6635,1,36,0
5751,1,30,12500,10293,0,60,0
3337,1,40,4680,3950,0,36,0
3290,0,49,26926,29294,0,60,1
90,19,71,14850,10000,0,60,0
3262,1,21,8990,9768,0,60,0
5597,4,48,14990,14890,0,60,0
4594,7,57,10200,11585,0,72,0
7374,39,55,22000,16000,0,72,0
2117,26,62,8239,9497,0,60,1
3765,9,64,9900,9900,0,48,0
5638,1,66,16500,18576,0,60,0
4250,1,20,13000,13533,0,72,0
2619,1,35,12849,12165,0,60,0
947,4,69,14450,10830,0,36,0
7111,0,35,8850,9833,0,72,0
6830,1,18,13690,8690,0,60,0
4231,1,31,7290,8305,0,60,0
4295,1,26,11390,12331,0,72,0
4301,0,45,22390,22390,0,60,1
4306,1,18,6200,6845,0,36,1
2770,1,51,7990,4990,0,36,0
6813,0,31,12500,11000,0,60,0
5907,0,52,13135,13135,0,72,1
4955,11,33,10208,11125,0,72,0
7418,26,49,19800,23458,0,72,0
4942,3,27,19015,21407,1,48,0
5310,1,46,5990,5990,0,48,0
5201,3,34,20500,16590,0,60,0
5628,9,70,21300,18300,1,84,1
2833,17,33,24190,17370,0,96,0
5913,10,56,7950,8471,0,60,0
4786,12,53,17120,5660,0,48,0
5687,7,51,14490,14919,0,84,1
3978,7,51,12900,11400,0,48,0
7024,4,69,14320,11941,0,24,0
6730,0,65,5042,5042,0,36,0
1186,0,66,8990,3990,1,48,0
4056,9,47,20990,15459,0,60,0
5333,9,39,9510,3769,1,36,0
5648,40,58,10000,10000,0,60,1
7266,11,46,13900,11400,0,60,0
151,16,46,15500,13000,0,96,0
915,2,50,5700,3830,0,36,0
1305,16,33,21980,5480,1,12,0
2465,1,22,4795,5299,0,36,0
5322,0,38,4550,4892,0,36,0
4366,2,29,7700,6700,0,48,0
4951,19,49,13730,12494,0,60,0
1398,2,18,17870,19543,0,60,1
183,0,34,28650,26973,0,72,1
6555,12,72,7950,8359,0,60,0
4928,2,34,8700,10362,0,60,1
7268,2,26,9283,9283,0,12,0
471,0,66,10400,11266,0,84,0
967,41,59,9690,7635,0,60,0
209,4,25,7154,7749,0,60,0
1961,0,22,5990,7196,0,96,1
896,0,51,15500,15500,0,72,0
5626,8,36,12120,5901,1,96,0
2392,25,60,16753,15796,0,72,1
6507,5,32,13800,13800,0,60,1
1773,6,58,2791,2791,0,12,0
3794,0,42,20719,23098,0,96,0
1209,0,48,4950,4950,0,24,0
3872,25,45,16950,8950,0,60,0
