,Job tenure,Age,Car price,Funding amount,Down payment,Loan duration,Default (y)
880,28,72,14105,14829,0,60,0
1600,14,73,7078,4000,1,48,0
4100,1,39,1600,1600,0,24,0
6224,4,54,9586,9586,0,48,0
2847,16,77,5990,2990,0,24,0
6027,0,28,14500,6000,1,60,0
2523,1,29,2239,2239,0,15,0
2680,2,25,6250,3250,0,24,0
7083,39,56,5985,6004,0,48,0
2926,2,44,5641,5851,0,48,0
6539,1,38,8000,8710,0,60,1
5549,25,48,11450,11450,0,72,0
6063,5,61,10561,10542,0,60,0
1034,11,45,9990,7698,0,72,0
1381,1,30,7725,1897,1,12,0
2620,4,27,14975,7396,0,36,0
3412,6,36,7999,9355,0,72,1
4700,23,52,3757,3757,0,31,1
881,46,62,13420,16278,0,72,1
5955,20,44,8999,9529,0,84,0
5822,16,72,14500,13585,0,60,1
1149,1,38,10790,4790,1,48,0
2465,1,22,4795,5299,0,36,0
5505,11,71,16990,9490,0,48,0
5157,10,30,9490,7696,0,60,0
3334,17,57,5690,5690,0,48,0
2440,18,46,9900,7100,0,72,0
6272,1,42,7310,8189,0,48,1
4420,3,50,10990,10301,0,60,0
6696,15,45,9600,6110,0,60,0
1623,30,47,8469,9202,0,60,0
4215,7,44,6200,6315,0,60,0
5129,13,58,9990,4990,0,60,0
6368,24,83,9850,2592,1,12,0
6792,16,48,12750,4750,1,36,0
5659,4,37,9900,10172,0,60,0
85,0,33,8900,7400,0,60,0
1490,15,44,9820,6665,0,36,0
620,4,52,4781,4781,0,48,1
1146,6,66,6490,2490,1,24,0
5953,24,48,5768,6262,0,24,0
4660,0,25,9281,9281,0,48,1
3871,4,59,11420,11420,0,54,0
4743,6,27,9699,8899,0,60,0
6822,7,32,5750,6248,0,60,0
6552,3,37,8650,7165,0,60,1
1748,22,55,16280,11200,0,36,0
5159,2,49,5698,5698,0,36,0
1112,1,31,12500,7500,0,36,0
2006,31,53,7520,7520,0,32,0
2818,16,43,6600,7980,0,96,0
393,8,69,8021,8021,0,36,0
3270,10,54,8059,8691,0,48,0
5962,3,37,3924,3924,0,12,0
4077,33,68,3246,3409,0,24,0
5845,7,29,7500,8189,0,48,1
4848,9,73,14100,9600,0,60,0
1103,4,28,6560,7140,0,48,0
1995,0,48,8595,8595,0,60,0
2483,4,42,9990,10850,0,60,1
4503,16,77,11890,6445,0,60,0
3479,1,46,10000,10866,0,60,1
4745,2,68,1600,1675,0,24,0
5286,24,51,6749,6164,0,60,0
1477,17,55,8500,8500,0,48,0
1665,1,66,7896,7896,0,60,0
4099,1,47,6100,6572,0,36,1
1415,2,51,6789,6533,0,60,0
3617,8,58,6373,6373,0,48,0
5747,17,40,12290,3000,1,36,0
2154,2,44,10900,10051,0,48,0
6502,17,44,10900,5900,0,60,0
4220,31,59,16400,11923,0,48,0
6524,13,62,15830,10524,0,36,0
2535,17,50,14495,8706,0,48,0
2388,21,76,5900,2400,1,36,0
5164,0,27,6950,7552,0,60,0
2268,17,50,4812,5173,0,36,0
3824,15,54,6590,4506,0,36,0
4977,6,65,12900,12900,0,36,1
2191,32,51,4200,4200,0,24,0
1694,2,58,6069,6546,0,36,0
4602,1,39,16890,4218,1,60,0
4808,0,43,7600,7600,0,72,0
5186,15,60,9300,8514,0,60,0
1002,24,53,25530,16420,1,24,0
6222,24,51,4761,4761,0,48,0
1745,7,58,7731,7731,0,48,0
214,21,42,9016,9016,0,36,0
2210,26,46,12470,9470,0,48,0
3792,0,50,16500,9500,0,36,0
3130,25,62,5700,1700,1,12,0
517,8,55,12500,4200,1,48,0
4865,8,57,5069,3140,0,36,0
6249,6,25,7671,5504,0,24,0
1193,2,55,7990,6508,0,24,0
2264,1,47,8100,8100,0,60,0
662,5,54,6731,6731,0,48,0
4347,0,26,5990,6721,0,48,1
5046,0,37,9945,9945,0,60,1
1782,8,62,6400,7159,0,72,0
3393,6,66,2700,2700,0,24,0
3682,0,23,7749,8671,0,60,1
7269,15,64,7890,8133,0,36,1
7377,3,48,4600,2764,0,24,0
3989,6,66,9085,9735,0,72,0
3406,5,33,13000,8615,0,48,0
6103,3,65,5101,5271,0,24,0
49,0,30,7480,7978,0,36,1
5753,7,46,12490,7611,0,60,0
6469,37,63,8828,8828,0,12,0
6691,12,77,10000,5000,0,12,0
297,26,45,8900,6900,0,60,0
6548,2,54,4888,4888,0,60,0
87,8,47,9950,7950,0,48,0
1878,4,58,15800,13800,0,36,0
3428,33,61,11800,3800,1,24,0
6245,25,53,12500,8000,0,60,0
3720,13,54,7500,8149,0,60,0
5204,13,72,13170,7170,0,48,0
534,4,68,6600,8186,0,72,1
691,13,77,6500,6500,0,36,1
7038,31,52,8690,6514,0,48,0
144,4,45,3490,3490,0,48,0
5198,7,29,10850,5850,0,36,0
5558,2,40,6990,7628,0,72,0
3129,10,31,5193,5193,0,36,0
6337,5,52,10990,10990,0,48,0
7163,16,53,8990,10487,0,72,1
7306,13,46,8028,6824,0,48,0
2522,23,45,8950,8518,0,48,0
476,12,76,11770,9770,0,72,0
2042,0,29,5190,5606,0,48,0
307,6,69,5850,6292,0,24,0
6220,2,32,6500,5988,0,60,0
2671,31,59,16519,6877,0,48,0
1951,12,73,4850,3150,1,60,0
1220,0,25,10750,10750,0,24,0
3263,11,56,4450,4000,0,24,0
1410,1,21,9190,10723,0,48,0
2117,26,62,8239,9497,0,60,1
7291,9,61,10930,10930,0,60,0
2996,7,47,7500,6551,0,24,1
5426,17,54,6045,6045,0,48,0
6671,1,55,7860,5990,0,60,0
4981,18,58,4950,5434,0,60,0
811,1,30,8490,7490,0,12,1
4252,26,48,8800,8800,0,60,0
4369,26,45,6787,7304,0,36,0
615,30,59,9900,8489,0,96,0
5899,2,55,5900,5707,0,48,0
567,4,47,6594,7532,0,60,1
6033,5,53,9980,8680,0,48,0
1789,2,48,5602,5969,0,48,0
1964,36,59,7897,8173,0,24,0
2157,11,61,11900,7400,1,60,0
1231,8,35,5800,5800,0,48,0
6377,17,62,7990,1611,1,12,0
3728,8,34,5630,6081,0,48,0
3543,30,54,4598,4598,0,36,0
731,7,30,7450,8022,0,48,0
51,2,22,13000,2500,1,12,0
239,5,29,4467,4817,0,48,0
3116,7,46,5327,3327,0,36,0
5425,23,43,10000,10000,0,36,0
1888,26,66,4856,4856,0,48,0
1225,15,46,11390,9254,0,48,0
6199,0,37,7475,7475,0,36,0
1738,14,74,7804,8263,0,60,0
6818,2,56,5000,5174,0,24,0
1808,17,48,9440,10241,0,60,0
3288,27,52,11690,12728,0,60,0
5324,9,51,3500,3338,0,36,0
1170,4,63,13230,13230,0,36,0
6490,11,38,23186,6557,1,24,0
7156,9,69,13190,8190,1,36,0
5091,17,49,5890,7217,0,96,0
1840,10,70,6490,4990,0,36,0
873,4,58,9780,10755,0,48,0
3771,16,71,14590,14590,0,60,1
